Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Buckleton J., Triggs C., Taroni F., Champod C., Wevers G.",7004069583;35281162000;57203030918;6603229803;25722392800;,Experimental design for acquiring relevant data to address the issue of comparing consecutively manufactured tools and firearms,2008,Science and Justice,48,4,,178,181,,2,10.1016/j.scijus.2008.02.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-56849121109&doi=10.1016%2fj.scijus.2008.02.001&partnerID=40&md5=e4aefc19573f0d1a9399fc5674ebf693,"ESR, Mount Albert Science Centre, Private Bag 92021, Auckland, New Zealand; Department of Statistics, University of Auckland, Private Bag 92019, Auckland, New Zealand; Institut de Police Scientifique et de Criminologie, Université of Lausanne, B.C.H., 1015 Lausanne-Dorigny, Switzerland","Buckleton, J., ESR, Mount Albert Science Centre, Private Bag 92021, Auckland, New Zealand; Triggs, C., Department of Statistics, University of Auckland, Private Bag 92019, Auckland, New Zealand; Taroni, F., Institut de Police Scientifique et de Criminologie, Université of Lausanne, B.C.H., 1015 Lausanne-Dorigny, Switzerland; Champod, C., Institut de Police Scientifique et de Criminologie, Université of Lausanne, B.C.H., 1015 Lausanne-Dorigny, Switzerland; Wevers, G., ESR, Mount Albert Science Centre, Private Bag 92021, Auckland, New Zealand",Blind studies; Consecutively manufactured tools; Experimental design; Toolmark examination,article; comparative study; experimental design; firearm; materials; Firearms; Forensic Sciences; Humans; Manufactured Materials; Materials Testing; Research Design; Single-Blind Method,,Article,Final,,Scopus,2-s2.0-56849121109,,IFSMS 2010,Firearms,Firearms
Lyons D.J.,,The Identification of Consecutively Manufactured Extractors,2009,AFTE Journal,41,3,,246,256,,,,,,"Technical Sergeant Dennis J. Lyons, Firearm and Toolmark Examiner, New York State Police, Albany, N.Y.",Cartridge case; consecutive manufacture; criteria; extractor; identification; known non-match; semi-automatic pistol; striated toolmark; sub-class characteristics.,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Hamby J., Thorpe J.",,"The Examination, Evaluation and Identification of 9mm Cartridge Cases Fired from 617 Different GLOCK Model 17 & 19 Semiautomatic Pistols",2009,AFTE Journal,41,4,,310,324,,,,,,"James Hamby, Ph.D., International Forensic Science Laboratory & Training Centre, Indianapolis, IN and James Thorpe, Ph.D., Senior Lecturer (Retired), University of Strathclyde, Glasgow, Scotland",criteria for identification; Daubert; firearms identification; fired cartridge cases; microscopic examination; empirical scientific research; National Academy of Sciences,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Uchiyama T. ,,Toolmark Reproducibility on Fired Bullets and Expended Cartridge Cases,2008,AFTE Journal,40,1,,3,46,,,,,,"Tsuneo Uchiyama, Identification Center, National Research Institute of Police Science 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882 Japan",Breechface Mark; CMS; Consecutive Matching Striae Firing pin mark; Landmark; Reproducibility of Mark,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Gouwe J., Hamby J.E., Norris S.A.",,"Comparison of 10,000 Consecutively Fired Cartridge Cases from a Model 22 Glock .40 S&W Caliber Semiautomatic Pistol",2008,AFTE Journal,40,1,,57,63,,,,,,"Jan Gouwe, HND, Botswana Police Forensic Science Laboratory, Gaborone, Botswana, James E. Hamby, Ph.D., International Forensic Science Laboratory & Training Centre, Indianapolis, IN 46241, and Steven A. Norris, A.S., Wyoming State Crime Laboratory, Cheyen",breechface; persistence of characteristics; class characteristics; individual characteristics; firing pin impression; history; CMS,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Hamby J.E., Brundage D.J., Thorpe J.W.",,The Identification of Bullets Fired from 10 Consecutively Rifled 9mm Ruger Pistol Barrels: A Research Project Involving 507 Participants from 20 Countries,2009,AFTE Journal,41,2,,99,110,,,,,,"James E. Hamby, Ph.D., International Forensic Science Laboratory & Training Centre, Indianapolis, IN, David J.Brundage, M.S., Independent Examiner, Nashville, TN and James W. Thorpe, Ph.D., Senior Lecturer (Retired), University of Strathclyde, Glasgow, Sc",Automated Land Identification System (ALIS); BulletTRAX-3D; consecutively rifled barrels; criteria for identification; Daubert; firearms identification; fired bullets; SciClops; scientific research,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Neel M., Wells M.",,A Comprehensive Statistical Analysis of Striated Tool Mark Examinations Part 1: Comparing Known Matches and Known NonMatches,2007,AFTE Journal,39,3,,174,196,,,,,,"Michael Neel, Firearms and Toolmark Examiner, Department of Justice, Bureau of Alcohol, Tobacco, Firearms and Explosives Forensic Science Laboratory, Atlanta, GA ; Major Wells, IBIS Specialist, Department of Justice, Bureau of Alcohol,",Consecutively Matching Striae; Criteria; IBIS; Identification; Known Matches; Known Non-Matches; Null Hypothesis; Objective; Probability; Statistical significance; Statistics; Subjective; Z-tests,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Howitt D., Tulleners F., Cebra K., Chen S.",7006601953;6506576900;24470056800;24469774900;,A calculation of the theoretical significance of matched bullets,2008,Journal of Forensic Sciences,53,4,,868,875,,9,10.1111/j.1556-4029.2008.00747.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47349123407&doi=10.1111%2fj.1556-4029.2008.00747.x&partnerID=40&md5=9df6a1eba5c21bb904ecdaca159cd1dd,"Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States; Graduate Program in Forensic Science, Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States","Howitt, D., Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States, Graduate Program in Forensic Science, Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States; Tulleners, F., Graduate Program in Forensic Science, Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States; Cebra, K., Graduate Program in Forensic Science, Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States; Chen, S., Graduate Program in Forensic Science, Department of Chemical Engineering and Materials Science, University of California, Davis, CA 95616, United States",Firearms examination; Forensic science; Impression evidence; Statistical justification,article; ballistics; bullet; calculation; microscope; perception; priority journal; quantitative analysis; visual acuity,,Article,Final,,Scopus,2-s2.0-47349123407,,IFSMS 2010,Firearms,Firearms
Davis J.J.,,Primer Cup Properties and How They Affect Identification,2010,AFTE Journal,42,1,,3,22,,,,,,"J. Justine Davis, Onondaga County Center for Forensic Sciences, Syracuse, NY",Breech face marks; cartridge case comparison; grain size; impressed marks; Knoop Hardness Number; Mikrosil; nickel electroless plating; nickel electroplating; plastic deformation; primer cup; Vickers Hardness Number,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Rayer R.J.,,Molybdenum Disulfide (MoS2) Influence on Fired Bullets,2007,AFTE Journal,39,3,,197,202,,,,,,"D/Sgt. Robert J. Rayer , Michigan State Police, Firearms Identification Unit",Molybdenum Disulfide; striae; land impression; groove impression,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Marsanopoli J.E., Gerber K.A., Dandridge W.A.",,The Effects of Fire Damage on the Ability to Make Identifications Part II: Cartridge Cases,2008,AFTE Journal,40,1,,81,90,,,,,,"Jodi E. Marsanopoli, Kristin A. Gerber and Walter A. Dandridge, Jr., Firearms and Toolmark Examiners, Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF), Ammendale, Maryland",breechface; bullets; burn; cartridge cases; chamber marks; fire; fire debris; firing pin; handgun; identification; individual marks; pistol,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Marsanopoli J.E., Gerber K.A.",,The Effects of Fire Damage on the Ability to Make Identifications Part III: Comparison of Burned Firearms and Ammunition Components,2009,AFTE Journal,41,1,,33,39,,,,,,"Jodi E. Marsanopoli and Kristin A. Gerber, Firearms and Toolmark Examiners, Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF), Ammendale, Maryland",bullets; burn; cartridge cases; fire; firearms; fire debris; firing pin; identification,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Sarıbey A.Y., Hannam A.G. ",,Fatal Shooting Involving a Fired Shotgun Cartridge that had been Exposed to Fire,2009,AFTE Journal,41,4,,387,388,,,,,,"Aylin Yalcy+n Sary+bey, MSc, Ankara University, Faculty of Engineering, Department of Engineering Physics, Tandogan, Ankara, 06100, Turkey, Abigail G. Hannam, BSc (Hons), MSc, RFP, Forensic Science Service, Firearms Department, 109 Lambeth Road, London, U",comparison microscopy; breech face marks; ejector mark; extractor mark; fire; firing pin impression; shotgun,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Rivera G.C.,,Subclass Characteristics in Smith&Wesson SW40VE Sigma Pistols,2007,AFTE Journal,39,3,,253,259,,,,,,"Gene C. Rivera, Charlotte-Mecklenburg Police Department Crime Laboratory, Charlotte, North Carolina",breech face; broach; Mikrosil; Sigma; Smith & Wesson; subclass characteristics,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Uchiyama T.,,Variation of Markings on Primers of Expended Cartridge Cases: Analysis of Cartridge Cases Fired from Caliber .25 Semi-Automatic Pistols,2010,AFTE Journal,42,2,,120,131,,,,,,"Tsuneo Uchiyama, Identification Center, National Research Institute of Police Science 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882 Japan",Breech Face Markings; Firing Pin Impressions; Reproducibility of Marks,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Saribey A.Y., Hannam A.G., Tarimci C.",55318683300;27867756200;56630089500;,An investigation into whether or not the class and individual characteristics of five Turkish manufactured pistols change during extensive firing,2009,Journal of Forensic Sciences,54,5,,1068,1072,,4,10.1111/j.1556-4029.2009.01107.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649098074&doi=10.1111%2fj.1556-4029.2009.01107.x&partnerID=40&md5=9a9bf7a3fb492f1242ee0ee38732ec6e,"Faculty of Engineering, Department of Engineering Physics, Ankara University, Tandòan, Ankara 06100, Turkey; Forensic Science Service, Firearms Department, London, United Kingdom; Aydin Regional Criminal Laboratory, 09200 Sçke, Aydin, Turkey","Saribey, A.Y., Faculty of Engineering, Department of Engineering Physics, Ankara University, Tandòan, Ankara 06100, Turkey, Aydin Regional Criminal Laboratory, 09200 Sçke, Aydin, Turkey; Hannam, A.G., Forensic Science Service, Firearms Department, London, United Kingdom; Tarimci, C., Forensic Science Service, Firearms Department, London, United Kingdom",Ballistics; Breech face mark; Cartridge case; Class characteristics; Ejector mark; Extractor mark; Firing pin impression; Forensic science; Individual characteristics; Pistol,article; ballistics; controlled study; firearm; forensic science; priority journal; Turkey (republic),,Article,Final,,Scopus,2-s2.0-69649098074,,IFSMS 2010,Firearms,Firearms
Stuart J.M.,,Bullet Cannelures: Examining Their Usefulness to Link a Scene Bullet to a Suspect Box of Ammunition,2008,AFTE Journal,40,1,,103,108,,,,,,"Jay M. Stuart, Albuquerque Metro Crime Lab, Albuquerque, NM",Bullet; Cannelures; Identification; Knurling Tool; Remington; Toolmark; Winchester,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Clow C.M.,,A Method for the Production of Test Specimens for the Comparison of Bullet Seating Marks,2008,AFTE Journal,40,3,,296,299,,,,,,"Charles M. Clow, Southwestern Institute of Forensic Sciences, Dallas, Texas",Cartridge Case Marks; Bullet Seating Marks,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Bennett M.,,Bullet Identification to a Cartridge Case,2007,AFTE Journal,39,2,,148,150,,,,,,"Mark Bennett, Criminalist II, Oakland Police Department Crime Laboratory, Oakland, California",bullet; cartridge case; crimp; Glock,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Barnes M.,,The Identification of Impressed Cartridge Case Crimp Marks on Fired Bullets in a Shooting Scene Reconstruction,2007,AFTE Journal,39,2,,100,108,,,,,,"Mike Barnes, California Department of Justice, Bureau of Forensic Services, Redding, CA",bullet; cannelure; cartridge case; case mouth; crimp impression mark; Mikrosil; product symbol; sequence of fire; shooting scene reconstruction; suicide,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Clow CM.,,Bullets and Cartridge Cases Identified to a Single Unknown Firearm Using Magazine Marks,2008,AFTE Journal,40,3,,309,311,,,,,,"Charles M. Clow, Southwestern Institute of Forensic Sciences, Dallas, Texas",Magazine Marks,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Siso R., Kasachesko P.",,Magazine Marks on the Base of Cartridge Cases,2009,AFTE Journal,41,2,,176,183,,,,,,"Rafi Siso and Pasha Kasachesko, Israel National Police, Forensic Firearms Laboratory, Division of Identification and Forensic Science, National Police Headquarters, Jerusalem, Israel.",Cartridge Cases; Magazine Marks; Striation Marks; Individual Marks; Cartridge; Loading,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
"Koffman A., Hocherman G.",,FN 1910/1922 7.65mm – Chamber Impressions on Cartridge Cases,2010,AFTE Journal,42,2,,191,195,,,,,,"Avi Koffman, Gil Hocherman, Firearms Examiners, Firearms Identification Laboratory, Division of Identification and Forensic Sciences (DIFS), Israel National Police HQ, Jerusalem, Israel.",Caliber 7.65 mm (32 Auto); Chamber Impression; Class Characteristics; FN model 1910/22 pistol; Individual Characteristics; Individual Marks,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Collaborative Testing Services Inc,,,,,,,,,,,,,http://www.collaborativetesting.com,,,,,,Website,,Yes,,,,IFSMS 2010,Firearms,Firearms
"National Research Council (U.S.); Committee to Assess the Feasibility Accuracy and Technical Capability of a National Ballistics Database; Cork D.L., Rolph J.E., Meieran E.S., Petrie C.V.",,Ballistic Imaging,2008,The National Academies Press,,,,,,,,,https://www.nap.edu/initiative/committee-to-assess-the-feasibility-accuracy-and-technical-capability-of-a-national-ballistics-database,,,,,,Book,,,,,,IFSMS 2010,Firearms,Firearms
AFTE Committee for the Advancement of the Science of Firearm & Toolmark Identification,,"The Response of the Association of Firearm and Tool Mark Examiners to the National Academy of Sciences 2008 Report Assessing the Feasibility, Accuracy, and Technical Capability of a National Ballistics Database",2008,AFTE Journal,40,3,,234,244,,,,,,AFTE Committee for the Advancement of the Science of Firearm & Toolmark Identification,AFTE response to the 2008 NAS report; Daubert; NAS Report; National Research Council (NRC); National Academy of Science,,,Article,,,,,,IFSMS 2010,Firearms,Firearms
Brinck T.B.,24176626100;,Comparing the performance of IBIS and BulletTRAX-3D technology using bullets fired through 10 consecutively rifled barrels,2008,Journal of Forensic Sciences,53,3,,677,682,,18,10.1111/j.1556-4029.2008.00702.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449085221&doi=10.1111%2fj.1556-4029.2008.00702.x&partnerID=40&md5=d3cc1b1bb6f2b8c28b4001feb618bcca,"Centre of Forensic Sciences, Firearms and Toolmarks Section, 25 Grosvenor Street, Toronto, ON M7A 2G8, Canada","Brinck, T.B., Centre of Forensic Sciences, Firearms and Toolmarks Section, 25 Grosvenor Street, Toronto, ON M7A 2G8, Canada",BulletTRAX-3D; Fired bullets; Forensic science; Integrated ballistics identification system,copper; lead; metal; article; ballistics; bullet; intermethod comparison; priority journal; reproducibility; technology; weapon,,Article,Final,,Scopus,2-s2.0-43449085221,,IFSMS 2010,Firearms,Firearms
"Sakarya U., Leloǧlu U.M., Tunali E.",56247356600;24450779500;6506650096;,Three-dimensional surface reconstruction for cartridge cases using photometric stereo,2008,Forensic Science International,175,02-Mar,,209,217,,21,10.1016/j.forsciint.2007.07.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849145034&doi=10.1016%2fj.forsciint.2007.07.003&partnerID=40&md5=cb60d167cd9ad54d7a74a6ff98529d29,"TUBITAK UZAY (The Scientific and Technological Research Council of Turkey - Space Technologies Resea, ODTÜ Yerleşkesi, 06531 Ankara, Turkey","Sakarya, U., TUBITAK UZAY (The Scientific and Technological Research Council of Turkey - Space Technologies Resea, ODTÜ Yerleşkesi, 06531 Ankara, Turkey; Leloǧlu, U.M., TUBITAK UZAY (The Scientific and Technological Research Council of Turkey - Space Technologies Resea, ODTÜ Yerleşkesi, 06531 Ankara, Turkey; Tunali, E., TUBITAK UZAY (The Scientific and Technological Research Council of Turkey - Space Technologies Resea, ODTÜ Yerleşkesi, 06531 Ankara, Turkey",Automated firearms identification; Cartridge cases; CCD imaging; Photometric stereo; Three-dimensional surface reconstruction,metal; algorithm; analytical error; article; ballistics; cost benefit analysis; firearm; geometry; illumination; image reconstruction; interferometry; laser; light; photometry; priority journal; radiometry; reliability; three dimensional imaging; time; topography,,Article,Final,,Scopus,2-s2.0-38849145034,,IFSMS 2010,Firearms,Firearms
