Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Cardell C., Guerra I., Romero-Pastor J., Cultrone G., Rodriguez-Navarro A.",16678348400;26432599000;25637524600;6603558361;7006184289;,"Innovative analytical methodology combining micro-x-ray diffraction, scanning electron microscopy-based mineral maps, and diffuse reflectance infrared fourier transform spectroscopy to characterize archeological artifacts",2009,Analytical Chemistry,81,2,,604,611,,28,10.1021/ac8022444,,"Department of Mineralogy and Petrology, Faculty of Science, and Scientific Instrumentation Centre, University of Granada, Campus Fuentenueva s/n, 18071 Granada, Spain; Department of Mineralogy and Petrology, Faculty of Science, University of Granada, Fuentenueva s/n, 18071 Granada, Spain","Cardell, C., Department of Mineralogy and Petrology, Faculty of Science, and Scientific Instrumentation Centre, University of Granada, Campus Fuentenueva s/n, 18071 Granada, Spain, Department of Mineralogy and Petrology, Faculty of Science, University of Granada, Fuentenueva s/n, 18071 Granada, Spain; Guerra, I., Department of Mineralogy and Petrology, Faculty of Science, and Scientific Instrumentation Centre, University of Granada, Campus Fuentenueva s/n, 18071 Granada, Spain; Romero-Pastor, J., Department of Mineralogy and Petrology, Faculty of Science, and Scientific Instrumentation Centre, University of Granada, Campus Fuentenueva s/n, 18071 Granada, Spain; Cultrone, G., Department of Mineralogy and Petrology, Faculty of Science, and Scientific Instrumentation Centre, University of Granada, Campus Fuentenueva s/n, 18071 Granada, Spain; Rodriguez-Navarro, A., Department of Mineralogy and Petrology, Faculty of Science, and Scientific Instrumentation Centre, University of Granada, Campus Fuentenueva s/n, 18071 Granada, Spain",,Analytical methodologies; Archeological artifacts; Composite samples; Conventional methods; Crystalline components; Diffuse reflectance infrared fourier transform spectroscopies; Elemental maps; Energy dispersion x-ray spectrometries; Grain distributions; In-situ; Inorganic components; Micro X-ray diffractions; Mineralogical transformations; Non-destructive; Oven temperatures; Powder XRD; Sem-edx; Single samples; XRD; Bone; Brick; Brickmaking; Building materials; Data visualization; Diffraction; Fourier transform infrared spectroscopy; High resolution electron microscopy; Minerals; Optical microscopy; Ovens; Reflection; Scanning; Scanning electron microscopy; Silica; Silicate minerals; Spectrum analysis; Stoves; Stratigraphy; X ray diffraction; X ray diffraction analysis; Fourier transforms; calcium; calcium carbonate; carbon 14; ferric oxide; hydroxyapatite; magnesium; mineral; phosphorus; potassium; silicon; silicon dioxide; titanium dioxide; analytic method; analytical equipment; archeology; article; artifact; ash; bone; computer program; energy dispersion X ray spectrometry; Fourier transformation; gas chromatography; high temperature procedures; infrared spectroscopy; liquid scintillation counting; mass spectrometer; mass spectrometry; material coating; materials; micro X ray diffraction; microanalysis; microscope; microscopy; mineralogy; scanning electron microscopy; Spain; X ray diffraction; X ray powder diffraction; X ray spectrometry,"Cardell, C.; Department of Mineralogy and Petrology, Faculty of Science, University of Granada, Fuentenueva s/n, 18071 Granada, Spain; email: cardell@ugr.es",Article,Final,,Scopus,2-s2.0-64349102369,,IFSMS 2010,Paint-Glass,Paint-Glass
"Carmona N., Oujja M., Gaspard S., García-Heras M., Villegas M.A., Castillejo M.",55907232500;8878854300;13606266700;6602374788;55394824200;7004342369;,Lead determination in glasses by laser-induced breakdown spectroscopy,2007,Spectrochimica Acta - Part B Atomic Spectroscopy,62,2,,94,100,,34,10.1016/j.sab.2007.01.003,,"Centro Nacional de Investigaciones Metalúrgicas, CENIM-CSIC, Gregorio del Amo 8, 28040 Madrid, Spain; Instituto de Química Física Rocasolano, CSIC. Serrano 119, 28006 Madrid, Spain; Instituto de Historia, CSIC. Serrano 13, 28001 Madrid, Spain","Carmona, N., Centro Nacional de Investigaciones Metalúrgicas, CENIM-CSIC, Gregorio del Amo 8, 28040 Madrid, Spain; Oujja, M., Instituto de Química Física Rocasolano, CSIC. Serrano 119, 28006 Madrid, Spain; Gaspard, S., Instituto de Química Física Rocasolano, CSIC. Serrano 119, 28006 Madrid, Spain; García-Heras, M., Centro Nacional de Investigaciones Metalúrgicas, CENIM-CSIC, Gregorio del Amo 8, 28040 Madrid, Spain, Instituto de Historia, CSIC. Serrano 13, 28001 Madrid, Spain; Villegas, M.A., Centro Nacional de Investigaciones Metalúrgicas, CENIM-CSIC, Gregorio del Amo 8, 28040 Madrid, Spain; Castillejo, M., Instituto de Química Física Rocasolano, CSIC. Serrano 119, 28006 Madrid, Spain",Glass corrosion; Laser-induced breakdown spectroscopy (LIBS); Lead glasses; Pb content; Scanning electron microscopy/energy dispersive X-ray analysis (SEM/EDX),Chemical attack; Corrosion; Energy dispersive X ray analysis; Laser applications; Scanning electron microscopy; Spectroscopic analysis; Crystal glass; Glass corrosion; Laser-induced breakdown spectroscopy (LIBS); Lead glasses; X-ray fluorescence; Glass,"Carmona, N.; Centro Nacional de Investigaciones Metalúrgicas, CENIM-CSIC, Gregorio del Amo 8, 28040 Madrid, Spain; email: ncarmona@cenim.csic.es",Article,Final,,Scopus,2-s2.0-34047180675,,IFSMS 2007,Paint-Glass,Paint-Glass
"Carmona N., Oujja M., Rebollar E., Römich H., Castillejo M.",55907232500;8878854300;15021220700;55899473100;7004342369;,Analysis of corroded glasses by laser induced breakdown spectroscopy,2005,Spectrochimica Acta - Part B Atomic Spectroscopy,60,07-Aug,,1155,1162,,47,10.1016/j.sab.2005.05.016,,"Fraunhofer-Institut für Silicatforschung (ISC), Bronnbach 28, 97877 Wertheim, Germany; Instituto de Química Física Rocasolano, CSIC, Serrano 121, 28006 Madrid, Spain","Carmona, N., Fraunhofer-Institut für Silicatforschung (ISC), Bronnbach 28, 97877 Wertheim, Germany; Oujja, M., Instituto de Química Física Rocasolano, CSIC, Serrano 121, 28006 Madrid, Spain; Rebollar, E., Instituto de Química Física Rocasolano, CSIC, Serrano 121, 28006 Madrid, Spain; Römich, H., Fraunhofer-Institut für Silicatforschung (ISC), Bronnbach 28, 97877 Wertheim, Germany; Castillejo, M., Instituto de Química Física Rocasolano, CSIC, Serrano 121, 28006 Madrid, Spain",Chromophore; Glass corrosion; Laser-induced breakdown spectroscopy (LIBS); Scanning Electron Microscopy/Energy Dispersive X-ray analysis (SEM/EDX); Stratigraphic analysis,Chromophores; Corrosion; Energy dispersive spectroscopy; Fluorescence; Glass; Laser applications; Laser pulses; Scanning electron microscopy; Stratigraphy; Ultraviolet spectroscopy; Weathering; X ray analysis; Glass corrosion; Laser-induced breakdown spectroscopy (LIBS); Stratigraphic analysis; X ray fluorescence; Spectroscopic analysis,"Carmona, N.; Fraunhofer-Institut für Silicatforschung (ISC), Bronnbach 28, 97877 Wertheim, Germany; email: ncarmona@cenim.csic.es",Conference Paper,Final,,Scopus,2-s2.0-25444455701,,IFSMS 2007,Paint-Glass,Paint-Glass
"Carneiro C., Vieira R., Mendes A.M., Magalhães F.D.",13605780200;57213452086;7102443929;7003981527;,Nanocomposite acrylic paint with self-cleaning action,2012,Journal of Coatings Technology and Research,9,6,,687,693,,15,10.1007/s11998-012-9407-9,,"CIN - Corporação Industrial do Norte, S.A., Avenida Dom Mendo 831, Apartado 1008, 4471-909 Maia, Portugal; LEPAE - Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal","Carneiro, C., CIN - Corporação Industrial do Norte, S.A., Avenida Dom Mendo 831, Apartado 1008, 4471-909 Maia, Portugal, LEPAE - Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal; Vieira, R., LEPAE - Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal; Mendes, A.M., LEPAE - Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal; Magalhães, F.D., LEPAE - Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal",Acrylic polymer; Aqueous dispersion; Nanocomposite; Self-cleaning coating,Cleaning; Composite films; Dispersions; Nanocomposites; Pickups; Plastic coatings; Silica; Acrylic polymers; Aqueous dispersions; Hybrid coating; Nano-dispersions; Nanosilica particles; Paint formulation; Self-cleaning coatings; Surface hardness; Paint,"Magalhães, F.D.; LEPAE - Departamento de Engenharia Química, Faculdade de Engenharia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-465 Porto, Portugal; email: fdmagalh@fe.up.pt",Article,Final,,Scopus,2-s2.0-84870852900,,IFSMS 2013,Paint-Glass,Paint-Glass
"Carretti E., Dei L., Macherelli A., Weiss R.G.",6604021715;7004618448;6505612441;7404028248;,Rheoreversible polymeric organogels: The art of science for art conservation,2004,Langmuir,20,20,,8414,8418,,47,10.1021/la0495175,,"Department of Chemistry, CSGI Consortium, University of Florence, via della Lastruccia, 3, I-50019 Sesto Fiorentino, Florence, Italy; Department of Chemistry, Georgetown University, 37th and O Streets, NW, Washington, DC 20057-1227, United States","Carretti, E., Department of Chemistry, CSGI Consortium, University of Florence, via della Lastruccia, 3, I-50019 Sesto Fiorentino, Florence, Italy; Dei, L., Department of Chemistry, CSGI Consortium, University of Florence, via della Lastruccia, 3, I-50019 Sesto Fiorentino, Florence, Italy; Macherelli, A., Department of Chemistry, CSGI Consortium, University of Florence, via della Lastruccia, 3, I-50019 Sesto Fiorentino, Florence, Italy; Weiss, R.G., Department of Chemistry, Georgetown University, 37th and O Streets, NW, Washington, DC 20057-1227, United States",,Gelification; Organogels; Physicochemical systems; Rheoreversibility; Amines; Carbon dioxide; Catalysis; Cleaning; Organic solvents; Solutions; Gels; Amines; Carbon Dioxide; Catalysts; Cleaning; Gels; Solutions; Solvents,"Dei, L.; Department of Chemistry, CSGI Consortium, University of Florence, via della Lastruccia, 3, I-50019 Sesto Fiorentino, Florence, Italy; email: dei@csgi.unifi.it",Article,Final,,Scopus,2-s2.0-5444261973,,IFSMS 2007,Paint-Glass,Paint-Glass
"Carron K., Cox R.",6601991633;36666011000;,Qualitative analysis and the answer box: A perspective on portable Raman spectroscopy,2010,Analytical Chemistry,82,9,,3419,3425,,45,10.1021/ac901951b,,"University of Wyoming, United States; DeltaNu, Canada","Carron, K., University of Wyoming, United States; Cox, R., DeltaNu, Canada",,Diverse range; New devices; Portable Raman spectroscopy; Qualitative analysis; Raman scattering; Raman spectroscopy; Quality control,"Carron, K.; University of WyomingUnited States",Article,Final,,Scopus,2-s2.0-77951871008,,IFSMS 2013,Paint-Glass,Paint-Glass
"Caruso F., Orecchio S., Cicero M.G., Di Stefano C.",57200185968;6602147367;56628507200;16063340100;,Gas chromatography-mass spectrometry characterization of the varnish and glue of an ancient 18th century double bass,2007,Journal of Chromatography A,1147,2,,206,212,,18,10.1016/j.chroma.2007.02.048,,"Istituto per lo Studio dei Materiali Nanostrutturati (ISMN), Consiglio Nazionale delle Ricerche (CNR), Via Ugo La Malfa 153, I-90146 Palermo, Italy; Dipartimento di Chimica Inorganica ed Analitica Stanislao Cannizzaro, Università di Palermo, Viale delle Scienze, Parco d'Orleans II, I-90128 Palermo, Italy; Centro Regionale per la Progettazione ed il Restauro (CRPR), Via Cristoforo Colombo 52, I-90142 Palermo, Italy","Caruso, F., Istituto per lo Studio dei Materiali Nanostrutturati (ISMN), Consiglio Nazionale delle Ricerche (CNR), Via Ugo La Malfa 153, I-90146 Palermo, Italy; Orecchio, S., Dipartimento di Chimica Inorganica ed Analitica Stanislao Cannizzaro, Università di Palermo, Viale delle Scienze, Parco d'Orleans II, I-90128 Palermo, Italy; Cicero, M.G., Centro Regionale per la Progettazione ed il Restauro (CRPR), Via Cristoforo Colombo 52, I-90142 Palermo, Italy; Di Stefano, C., Centro Regionale per la Progettazione ed il Restauro (CRPR), Via Cristoforo Colombo 52, I-90142 Palermo, Italy",Amino acids; Art analysis; Binding media; Derivatization; Double bass; Fatty acids; GC; Resins; Varnish,Digital libraries; Fatty acids; Gas chromatography; Glues; Mass spectrometry; Methanol; Art analysis; Binding media; Derivatization; Double bass; Varnish; acid anhydride; amino acid; fatty acid; glue; methanol; resin; trifluoroacetic acid; acidity; art; article; chemical analysis; derivatization; gas chromatography; instrument; mass spectrometry; materials testing; music; priority journal; sample; varnish; Adhesives; Amino Acids; Fatty Acids; Gas Chromatography-Mass Spectrometry; Music; Paint,"Caruso, F.; Istituto per lo Studio dei Materiali Nanostrutturati (ISMN), Consiglio Nazionale delle Ricerche (CNR), Via Ugo La Malfa 153, I-90146 Palermo, Italy; email: caruso@pa.ismn.cnr.it",Article,Final,,Scopus,2-s2.0-33947516001,,IFSMS 2010,Paint-Glass,Paint-Glass
"Casadio F., Leona M., Lombardi J.R., Van Duyne R.",6506343996;57204298589;7007059776;7003766433;,"Identification of organic colorants in fibers, paints, and glazes by surface enhanced Raman spectroscopy",2010,Accounts of Chemical Research,43,6,,782,791,,213,10.1021/ar100019q,,"Conservation Department, Art Institute of Chicago, 111 South Michigan Avenue, Chicago, IL 60603, United States; Department of Scientific Research, Metropolitan Museum of Art, 1000 Fifth Avenue, New York, NY 10028, United States; Department of Chemistry, Center for Analysis of Structures and Interfaces, City University of New York, Convent Avenue at 138th Street, New York, NY 10031, United States; Chemistry Department, Northwestern University, 2145 Sheridan Road, Evanston, IL 60203, United States","Casadio, F., Conservation Department, Art Institute of Chicago, 111 South Michigan Avenue, Chicago, IL 60603, United States; Leona, M., Department of Scientific Research, Metropolitan Museum of Art, 1000 Fifth Avenue, New York, NY 10028, United States; Lombardi, J.R., Department of Chemistry, Center for Analysis of Structures and Interfaces, City University of New York, Convent Avenue at 138th Street, New York, NY 10031, United States; Van Duyne, R., Chemistry Department, Northwestern University, 2145 Sheridan Road, Evanston, IL 60203, United States",,,"Leona, M.; Department of Scientific Research, Metropolitan Museum of Art, 1000 Fifth Avenue, New York, NY 10028, United States; email: marco.leona@metmuseum.org",Article,Final,,Scopus,2-s2.0-77953682493,,IFSMS 2013,Paint-Glass,Paint-Glass
"Castro K., Pérez M., Rodriguez-Laso M.D., Madariaga J.M.",8615549700;36766960600;6507382065;7006936550;,FTIR spectra database of inorganic art materials,2003,Analytical Chemistry,75,9,,214A,221A,,34,,,"University of the Basque Country, San Sebastian, Spain; Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain","Castro, K., University of the Basque Country, San Sebastian, Spain, Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; Pérez, M., University of the Basque Country, San Sebastian, Spain; Rodriguez-Laso, M.D., University of the Basque Country, San Sebastian, Spain; Madariaga, J.M., University of the Basque Country, San Sebastian, Spain",,Composition; Database systems; Fourier transform infrared spectroscopy; Paint; Restoration; Inorganic art materials; Inorganic chemicals; paint; pigment; chemical analysis; data base; information processing; infrared spectroscopy; Internet; online system; review,"Castro, K.; Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; email: qabcaork@lg.ehu.es",Review,Final,,Scopus,2-s2.0-0038372390,,IFSMS 2004,Paint-Glass,Paint-Glass
"Castro K., Pérez-Alonso M., Rodríguez-Laso M.D., Fernández L.A., Madariaga J.M.",8615549700;56186732200;6507382065;26221580700;7006936550;,On-line FT-Raman and dispersive Raman spectra database of artists' materials (e-VISART database),2005,Analytical and Bioanalytical Chemistry,382,2,,248,258,,155,10.1007/s00216-005-3072-0,,"Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; Department of Painting, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain","Castro, K., Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; Pérez-Alonso, M., Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; Rodríguez-Laso, M.D., Department of Painting, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; Fernández, L.A., Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; Madariaga, J.M., Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain",Database; Library; Pigment; Raman; Spectra,Electronic commerce; Fourier transforms; Internet; Nondestructive examination; Online systems; Pigments; Raman spectroscopy; Spectrum analysis; X ray radiography; Dispersive Raman spectra database; E-VISART database; Library; Micro-probes; Database systems,"Castro, K.; Department of Analytical Chemistry, University of the Basque Country, P.O. Box 644, 48080 Bilbao, Spain; email: qabcaork@lg.ehu.es",Conference Paper,Final,,Scopus,2-s2.0-21344450375,,IFSMS 2007,Paint-Glass,Paint-Glass
