Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Gerules G., Bhatia S.K., Jackson D.E.",55329051000;56981713000;55329267400;,A survey of image processing techniques and statistics for ballistic specimens in forensic science,2013,Science and Justice,53,2,,236,250,,14,10.1016/j.scijus.2012.07.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876741171&doi=10.1016%2fj.scijus.2012.07.002&partnerID=40&md5=4db03cd24f58c07e86d6c8bfcc33abf8,"Department of Math and Computer Science, University of Missouri-St. Louis, St. Louis, MO 63121, United States; Police Crime Laboratory, St. Louis County Police, Clayton, MO 63105, United States","Gerules, G., Department of Math and Computer Science, University of Missouri-St. Louis, St. Louis, MO 63121, United States; Bhatia, S.K., Department of Math and Computer Science, University of Missouri-St. Louis, St. Louis, MO 63121, United States; Jackson, D.E., Police Crime Laboratory, St. Louis County Police, Clayton, MO 63105, United States",Forensic image processing; Matching bullets; Matching cartridges; Statistical validation,gunpowder; algorithm; ballistics; bullet; camera; confocal microscope; contrast enhancement; digital imaging; firearm; Fourier analysis; Fourier transformation; geometry; histogram; holography; human; hysteresis; illumination; image processing; image quality; image subtraction; imaging system; Internet; laser; law enforcement; light; mathematical model; probability; registration; review; scanning electron microscope; sensor; signal processing; three dimensional imaging,"Bhatia, S.K.; Department of Math and Computer Science, University of Missouri-St. Louis, St. Louis, MO 63121, United States; email: sanjiv@acm.org",Review,Final,,Scopus,2-s2.0-84876741171,,IFSMS 2013,Toolmarks,Toolmarks
"Scanlan M.D., Reinholz A.D.",55911064600;24768302000;,Scanning electron microscopy for firearm and toolmark comparisons,2013,AFTE Journal,45,1,,43,47,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886817149&partnerID=40&md5=e39214101e834606c3a2e9816b5cc0ec,"U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States","Scanlan, M.D., U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States; Reinholz, A.D., U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States",Bullet comparisons; Cartridge case comparisons; Scanning electron microscopy; SEM; Toolmark comparisons,,"U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States",Article,Final,,Scopus,2-s2.0-84886817149,,IFSMS 2013,Toolmarks,Toolmarks
"Zhang S., Chumbley L.",,[No title available],2013,"Manipulative Virtual Tools for Tool Mark Characterization, Tech. Rep.",,,,,,,1,,,,"Zhang, S.; Chumbley, L.",,,,,Final,,Scopus,2-s2.0-84961352207,,IFSMS 2013,Toolmarks,Toolmarks
Ekstrand L.,,Virtual tool mark generation for efficient striation analysis in forensic science. ,2012,"Iowa State University, Ames, Iowa, US ",,,,,,,,,http://lib.dr.iastate.edu/etd/12849/ ,,,,,,,,,,,,IFSMS 2013,Toolmarks,Toolmarks
Monturo C.,,The effect of the machining process as it relates to toolmarks on surfaces,2010,AFTE Journal,42,3,,264,266,,4,,,,"Monturo, C.",,,,,Final,,Scopus,2-s2.0-84883556204,,IFSMS 2013,Toolmarks,Toolmarks
Monturo C.,,The Mechanics of the Grinding Process ,2010,AFTE Journal,42,3,,267,270,,,,,,,,,,,,,,,,IFSMS 2013,Toolmarks,Toolmarks
Monturo C.,,Characteristics of the Drilling Process ,2010,AFTE Journal,42,4,,389,390,,,,,,,,,,,,,,,,IFSMS 2013,Toolmarks,Toolmarks
Sevigny DB,,Examination of Toolmarks Produced by File ,2010,AFTE Journal,42,2,,179,185,,,,,,,,,,,,,,,,IFSMS 2013,Toolmarks,Toolmarks
Clark M.D.,36705746800;,Toolmark Identification of a Mattock to a Clod of Soil from a Grave,2011,Journal of Forensic Sciences,56,1,,241,243,,6,10.1111/j.1556-4029.2010.01537.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650732813&doi=10.1111%2fj.1556-4029.2010.01537.x&partnerID=40&md5=bb4536df7791cd4fdb01f2f2a5d43809,"Ballistics Unit, Scientific Section, Forensic Services Branch, Queensland Police Service, 200 Roma Street, Brisbane, Qld 4000, Australia","Clark, M.D., Ballistics Unit, Scientific Section, Forensic Services Branch, Queensland Police Service, 200 Roma Street, Brisbane, Qld 4000, Australia",Forensic geotaphonomy; Forensic science; Gravesite examination; Soil; Toolmark comparison; Toolmark identification,article; Australia; case report; forensic science; human; male; methodology; microscopy; photography; posthumous care; soil; Australia; Burial; Forensic Sciences; Humans; Male; Microscopy; Photography; Soil,"Clark, M.D.; Ballistics Unit, Scientific Section, Forensic Services Branch, Queensland Police Service, 200 Roma Street, Brisbane, Qld 4000, Australia; email: clark.michaeld@police.qld.gov.au",Article,Final,,Scopus,2-s2.0-78650732813,,IFSMS 2013,Toolmarks,Toolmarks
"Kumar R., Patial N., Singh S.",55553737061;55354739600;57211371828;,Identification of Tool Marks of a Sickle on a Telephone Cable,2013,Journal of Forensic Sciences,58,1,,217,219,,2,10.1111/j.1556-4029.2012.02276.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872422031&doi=10.1111%2fj.1556-4029.2012.02276.x&partnerID=40&md5=03a972ea42b9517e6a8137c243b015e3,"Regional Forensic Science Laboratory, Central Range, Mandi, 175021, Himachal Pradesh, India; State Forensic Science Laboratory, Physics and Ballistics Division, Junga, Shimla, 173216, India","Kumar, R., Regional Forensic Science Laboratory, Central Range, Mandi, 175021, Himachal Pradesh, India; Patial, N., State Forensic Science Laboratory, Physics and Ballistics Division, Junga, Shimla, 173216, India; Singh, S., State Forensic Science Laboratory, Physics and Ballistics Division, Junga, Shimla, 173216, India",Comparison microscope; Forensic science; Rubeanic acid; Spot tests; Tool mark comparison,,"Kumar, R.; Regional Forensic Science Laboratory, Central Range, Mandi, 175021, Himachal Pradesh, India; email: rkumar.65@gmail.com",Article,Final,,Scopus,2-s2.0-84872422031,,IFSMS 2013,Toolmarks,Toolmarks
Newton A,,Positive Identification of an Angle Grinder. ,2012,AFTE Journal,44,2,,163,166,,,,,,,,,,,,,,,,IFSMS 2013,Toolmarks,Toolmarks
Clow C.,,Identification of a bullet jacket to a lead core,2011,AFTE J.,43,3,,267,268,,1,,,,"Clow, C.",,,,,Final,,Scopus,2-s2.0-85082377537,,IFSMS 2013,Toolmarks,Toolmarks
Barnes M.,,Impact Damage on a Bullet and the Comparison to a Silicone Cast of Damage on a Shower Door Frame ,2011,AFTE Journal,43,3,,261,262,,,,,,,,,,,,,,,,IFSMS 2013,Toolmarks,Toolmarks
Hebsgaard L.,,Identification of Production Toolmarks Inside Cartridge Cases,2010,AFTE Journal,42,4,,335,346,,1,,,,"Hebsgaard, L.",,,,,Final,,Scopus,2-s2.0-84887081822,,IFSMS 2013,Toolmarks,Toolmarks
"Clausing E., Kraetzer C., Dittmann J., Vielhauer C.",36615126500;15033995900;56157419800;6602138719;,A first approach for the contactless acquisition and automated detection of toolmarks on pins of locking cylinders using 3D confocal microscopy,2012,MM and Sec'12 - Proceedings of the ACM Multimedia and Security Workshop,,,,47,56,,4,10.1145/2361407.2361416,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867457899&doi=10.1145%2f2361407.2361416&partnerID=40&md5=e4358d5ce5f176eced338d4e76a69f72,"Otto-von-Guericke University, Magdeburg, Germany; Brandenburg University of Applied Sciences, Brandenburg, Germany","Clausing, E., Otto-von-Guericke University, Magdeburg, Germany, Brandenburg University of Applied Sciences, Brandenburg, Germany; Kraetzer, C., Otto-von-Guericke University, Magdeburg, Germany; Dittmann, J., Otto-von-Guericke University, Magdeburg, Germany; Vielhauer, C., Otto-von-Guericke University, Magdeburg, Germany, Brandenburg University of Applied Sciences, Brandenburg, Germany",Crime scene forensics; Lockpicking; Texture recognition; Toolmarks,Aquisitions; Automated detection; Contact less; Crime scenes; Forensic investigation; Lockpicking; Manual process; Region of interest; Solid base; Solution approach; Test sets; Texture recognition; Toolmarks; Trace detection; True positive rates; Automation; Confocal microscopy; Locks (fasteners); Mergers and acquisitions; Pattern recognition; Textures; Trace analysis,"Clausing, E.; Otto-von-Guericke University, Magdeburg, Germany; email: clausing@iti.cs.uni-magdeburg.de",Conference Paper,Final,,Scopus,2-s2.0-84867457899,,IFSMS 2013,Toolmarks,Toolmarks
Jin Y.,55211524700;,Characteristics of marks on concave key duplicated by machine,2013,Advanced Materials Research,690 693,,,3386,3389,,,10.4028/www.scientific.net/AMR.690-693.3386,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878660512&doi=10.4028%2fwww.scientific.net%2fAMR.690-693.3386&partnerID=40&md5=0f06187a0ca7ad3a4e5e9fcc040ff1c9,"China Criminal Police University, Shenyang110035, China","Jin, Y., China Criminal Police University, Shenyang110035, China",Characteristic; Concave key; Duplicate; Examination; Mark,Characteristic; Concave key; Duplicate; Examination; Mark; Probability distributions; Experiments,"China Criminal Police University, Shenyang110035, China",Conference Paper,Final,,Scopus,2-s2.0-84878660512,,IFSMS 2013,Toolmarks,Toolmarks
"Eckardt R., Weimar B., Braune M.",,Forensic Examination of Joint Edges and Joint Faces on Protective Foils of Identity Documents,2012,AFTE Journal,44,3,,227,232,,1,,,,"Eckardt, R.; Weimar, B.; Braune, M.",,,,,Final,,Scopus,2-s2.0-85000479287,,IFSMS 2013,Toolmarks,Toolmarks
Grieve T.,,[No title available],2013,Objective analysis of toolmarks in forensics [master's thesis],,,,,,,3,,,,"Grieve, T.",,,,,Final,,Scopus,2-s2.0-84924174861,,IFSMS 2013,Toolmarks,Toolmarks
"Symes S.A., Chapman E.N., Rainwater C.W., Cabo L.L., Myster S.M.T.",,Knife and saw toolmark analysis in bone: a manual designed for the examination of criminal mutilation and dismemberment,2010,National Institute of Justice: Report Number: NCJ 232227,,,,,,,2,,,,"Symes, S.A.; Chapman, E.N.; Rainwater, C.W.; Cabo, L.L.; Myster, S.M.T.",,,,,Final,,Scopus,2-s2.0-85030426314,,IFSMS 2013,Toolmarks,Toolmarks
"Bailey J.A., Wang Y., van de Goot F.R.W., Gerretsen R.R.R.",36173758900;35218567400;6505815393;6505755511;,Statistical analysis of kerf mark measurements in bone,2011,"Forensic Science, Medicine, and Pathology",7,1,,53,62,,29,10.1007/s12024-010-9185-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79651473630&doi=10.1007%2fs12024-010-9185-6&partnerID=40&md5=c77fb3f1d0939bfc8540783bc46fc081,"Department of Political Science and Law Enforcement, Minnesota State Universiy Mankato, Mankato, MN 56001, United States; 617 Chestnut Street, Wilmington, NC 28401, United States; Department of Mathematics and Statistics, University of North Carolina Wilmington, 601 S. College Road, Wilmington, NC 28401-5970, United States; Department of Pathology, Vrije Universiteit Medisch Centrum, Centrum voor Forensische Pathologie, P.O. Box 7057, 1007 MB Amsterdam, Netherlands; Department of Pathology, Netherlands Forensic Institute (NFI), Laan van Ypenburg 6, 2497 GB The Hague, Netherlands; Barge's Anthropologica, Leiden University Medical Center (LUMC), Leiden, Netherlands","Bailey, J.A., Department of Political Science and Law Enforcement, Minnesota State Universiy Mankato, Mankato, MN 56001, United States, 617 Chestnut Street, Wilmington, NC 28401, United States; Wang, Y., Department of Mathematics and Statistics, University of North Carolina Wilmington, 601 S. College Road, Wilmington, NC 28401-5970, United States; van de Goot, F.R.W., Department of Pathology, Vrije Universiteit Medisch Centrum, Centrum voor Forensische Pathologie, P.O. Box 7057, 1007 MB Amsterdam, Netherlands; Gerretsen, R.R.R., Department of Pathology, Netherlands Forensic Institute (NFI), Laan van Ypenburg 6, 2497 GB The Hague, Netherlands, Barge's Anthropologica, Leiden University Medical Center (LUMC), Leiden, Netherlands",Dismemberment; Kerf mark analysis; Saw marks; Tool marks,"animal; animal model; article; bone; cattle; corpse dismemberment; diagnostic imaging; forensic pathology; injury; methodology; statistical analysis; Animals; Bone and Bones; Cattle; Corpse Dismemberment; Data Interpretation, Statistical; Diagnostic Imaging; Forensic Pathology; Models, Animal","Bailey, J. A.; Department of Political Science and Law Enforcement, Minnesota State Universiy Mankato, Mankato, MN 56001, United States; email: james.bailey@mnsu.edu",Article,Final,Open Access,Scopus,2-s2.0-79651473630,,IFSMS 2013,Toolmarks,Toolmarks
"Love J.C., Derrick S.M., Wiersema J.M.",,[No title available],2013,Independent Validation Test of Microscopic Saw Mark Analysis.,,,,,,,3,,,,"Love, J.C.; Derrick, S.M.; Wiersema, J.M.",,,,,Final,,Scopus,2-s2.0-85050316664,,IFSMS 2013,Toolmarks,Toolmarks
"Love J.C., Derrick S.M., Wiersema J.M., Peters C.",56222059500;36134254500;6603839581;55238539400;,Validation of tool mark analysis of cut costal cartilage,2012,Journal of Forensic Sciences,57,2,,306,311,,16,10.1111/j.1556-4029.2011.01977.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857442960&doi=10.1111%2fj.1556-4029.2011.01977.x&partnerID=40&md5=39334533303ff258558762c2e0d6efa6,"Forensic Anthropology Division, Harris County Institute of Forensic Sciences, 1885 Old Spanish Trail, Houston, TX 77054, United States; Department of Mathematics, The University of Houston, 4800 Calhoun Road, Houston, TX 77004, United States","Love, J.C., Forensic Anthropology Division, Harris County Institute of Forensic Sciences, 1885 Old Spanish Trail, Houston, TX 77054, United States; Derrick, S.M., Forensic Anthropology Division, Harris County Institute of Forensic Sciences, 1885 Old Spanish Trail, Houston, TX 77054, United States; Wiersema, J.M., Forensic Anthropology Division, Harris County Institute of Forensic Sciences, 1885 Old Spanish Trail, Houston, TX 77054, United States; Peters, C., Department of Mathematics, The University of Houston, 4800 Calhoun Road, Houston, TX 77004, United States",Costal cartilage; Cut marks; Forensic anthropology; Method validation; Tool mark analysis,"animal; animal model; article; cartilage; equipment design; forensic pathology; injury; methodology; pathology; reproducibility; stab wound; swine; weapon; Animals; Cartilage; Equipment Design; Forensic Pathology; Models, Animal; Reproducibility of Results; Swine; Weapons; Wounds, Stab","Love, J.C.; Ph.D. Forensic Anthropology Division, Harris County Institute of Forensic Sciences, 1885 Old Spanish Trail, Houston, TX 77054, United States; email: Jennifer.love@ifs.hctx.net",Article,Final,,Scopus,2-s2.0-84857442960,,IFSMS 2013,Toolmarks,Toolmarks
"Pounder D.J., Cormack L., Broadbent E., Millar J.",7006125713;36097380300;57214712058;40761975900;,Class characteristics of serrated knife stabs to cartilage,2011,American Journal of Forensic Medicine and Pathology,32,2,,157,160,,15,10.1097/PAF.0b013e3181db7ee4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951757868&doi=10.1097%2fPAF.0b013e3181db7ee4&partnerID=40&md5=338fc6ec00aac1a922231ac045394d3c,"Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, United Kingdom","Pounder, D.J., Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, United Kingdom; Cormack, L., Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, United Kingdom; Broadbent, E., Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, United Kingdom; Millar, J., Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, United Kingdom",chatter mark; class characteristics; serrated knives; stab wounds; striations,"biomedical and dental materials; animal; article; cartilage; cattle; equipment design; forensic pathology; injury; pathology; photography; stab wound; swine; weapon; Animals; Cartilage; Cattle; Dental Impression Materials; Equipment Design; Forensic Pathology; Photography; Swine; Weapons; Wounds, Stab","Pounder, D. J.; Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, United Kingdom; email: d.j.pounder@dundee.ac.uk",Article,Final,,Scopus,2-s2.0-79951757868,,IFSMS 2013,Toolmarks,Toolmarks
"Pounder D.J., Reeder F.D.",7006125713;53264702000;,Striation patterns in serrated blade stabs to cartilage,2011,Forensic Science International,208,01-Mar,,91,94,,14,10.1016/j.forsciint.2010.11.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955474002&doi=10.1016%2fj.forsciint.2010.11.015&partnerID=40&md5=fbbaac3fd5dcef9910ac917eee8047ea,"Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, Scotland, UK, United Kingdom","Pounder, D.J., Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, Scotland, UK, United Kingdom; Reeder, F.D., Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, Scotland, UK, United Kingdom",Class characteristics; Drop point; Serrated knives; Stab wounds; Striations,"animal experiment; article; blade length; blade width; controlled study; drop point blade; experimental model; forensic identification; knife cut; morphology; nonhuman; priority journal; rib cartilage; serrated knife; stab wound; straight spine blade; swine; weapon; wound striation pattern; Animals; Cartilage; Equipment Design; Forensic Pathology; Models, Animal; Swine; Weapons; Wounds, Stab","Pounder, D.J.; Centre for Forensic and Legal Medicine, University of Dundee, Dundee DD1 4HN, Scotland, UK, United Kingdom; email: d.j.pounder@dundee.ac.uk",Article,Final,,Scopus,2-s2.0-79955474002,,IFSMS 2013,Toolmarks,Toolmarks
