Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Ab Rahman N.H., Kessler G.C., Choo K.-K.R.",57195533795;23976166100;57208540261;,Implications of Emerging Technologies to Incident Handling and Digital Forensic Strategies: A Routine Activity Theory,2017,Contemporary Digital Forensic Investigations of Cloud and Mobile Applications,,NA,,131,146,NA,2,10.1016/B978-0-12-805303-4.00009-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072790208&doi=10.1016%2fB978-0-12-805303-4.00009-5&partnerID=40&md5=b4d856e2e7ce5bce7ff6936e1c430de1,"University of South Australia, Adelaide, SA, Australia; Universiti Tun Hussein Onn Malaysia, Johor, Malaysia; Embry-Riddle Aeronautical University, Daytona Beach, FL, United States; Edith Cowan University, Joondalup, WA, Australia; University of Texas at San Antonio, San Antonio, TX, United States; China University of Geosciences, China","Ab Rahman, N.H., University of South Australia, Adelaide, SA, Australia, Universiti Tun Hussein Onn Malaysia, Johor, Malaysia; Kessler, G.C., Embry-Riddle Aeronautical University, Daytona Beach, FL, United States, Edith Cowan University, Joondalup, WA, Australia; Choo, K.-K.R., University of South Australia, Adelaide, SA, Australia, University of Texas at San Antonio, San Antonio, TX, United States, China University of Geosciences, China",Cyber threat analysis; Digital forensics; Incident handling; Routine activity theory,Activity coefficients; Computer forensics; Digital forensics; Electronic crime countermeasures; Motivation; Cyber threats; Cybercriminals; Emerging technologies; Forensic practitioner; Incident handling; Open-ended questionnaire; Response strategies; Routine activity theories; Computer crime,"Ab Rahman, N.H.; University of South AustraliaAustralia",Book Chapter,Final,,Scopus,2-s2.0-85072790208,,IFSMS 2019,Digital Evidence,Digital Evidence
"abu issa H., Ismail M., Aamar O.",57205730535;57205726077;57205726049;,Unauthorized access crime in Jordanian law (comparative study),2019,Digital Investigation,28,NA,,104,111,NA,1,10.1016/j.diin.2019.01.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061325943&doi=10.1016%2fj.diin.2019.01.006&partnerID=40&md5=ca7070831d854b2b929baee7f69d289e,"Faculty of Law/ Applied Science Private University (ASU), Jordan","abu issa, H., Faculty of Law/ Applied Science Private University (ASU), Jordan; Ismail, M., Faculty of Law/ Applied Science Private University (ASU), Jordan; Aamar, O., Faculty of Law/ Applied Science Private University (ASU), Jordan",Cybercrimes; Jordanian law; Penal code; Unauthorized access,Computer crime; Comparative studies; Cyber-crimes; Cybercrime; International conventions; Jordanian law; Legal provisions; Penal code; Unauthorized access; Crime,"abu issa, H.; Applied Science Private UniversityJordan; email: hamza_abuissa@msn.com",Article,Final,Open Access,Scopus,2-s2.0-85061325943,,IFSMS 2019,Digital Evidence,Digital Evidence
"Aguiar L., Martens B.",57094712500;56197295200;,Digital music consumption on the Internet: Evidence from clickstream data,2016,Information Economics and Policy,34,NA,,27,43,NA,20,10.1016/j.infoecopol.2016.01.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956996136&doi=10.1016%2fj.infoecopol.2016.01.003&partnerID=40&md5=b08d6a71673460b94b5057345d8c6922,"Institute for Prospective Technological Studies, Joint Research Center, European Commission, C/Inca Garcilaso 3, Seville, 41092, Spain","Aguiar, L., Institute for Prospective Technological Studies, Joint Research Center, European Commission, C/Inca Garcilaso 3, Seville, 41092, Spain; Martens, B., Institute for Prospective Technological Studies, Joint Research Center, European Commission, C/Inca Garcilaso 3, Seville, 41092, Spain",Copyright; Digital music; Downloading; K42; L82; O34; Streaming,Acoustic streaming; Elasticity; Sales; Websites; Clickstream data; Country differences; Digital music; Downloading; Heterogeneous effects; Music streaming; Purchasing behaviors; Stimulating effects; Copyrights; Internet; music; panel data; Europe,"Aguiar, L.; Institute for Prospective Technological Studies, Joint Research Center, European Commission, C/Inca Garcilaso 3, Spain; email: luis.aguiar@ec.europa.eu",Article,Final,Open Access,Scopus,2-s2.0-84956996136,,IFSMS 2019,Digital Evidence,Digital Evidence
"Akshatha K.R., Karunakar A.K., Anitha H., Raghavendra U., Shetty D.",57191953655;23396973300;36833492800;37079412500;57191960484;,Digital camera identification using PRNU: A feature based approach,2016,Digital Investigation,19,NA,,69,77,NA,18,10.1016/j.diin.2016.10.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995487787&doi=10.1016%2fj.diin.2016.10.002&partnerID=40&md5=5b90a04d82fca6d4fab6dc37ab7cd379,"Department of Electronics and Communication Engineering, NMAMIT Nitte, Karkala, 574110, India; Department of Computer Applications, NMAMIT Nitte, Karkala, 574110, India; Department of Instrumentation and Control Engineering, NMAMIT Nitte, Karkala, 574110, India; Department of Electrical and Electronics Engineering, NMAMIT Nitte, Karkala, 574110, India; Manipal Institute of Technology, Manipal University, Manipal, Karnataka  576104, India","Akshatha, K.R., Department of Electronics and Communication Engineering, NMAMIT Nitte, Karkala, 574110, India, Manipal Institute of Technology, Manipal University, Manipal, Karnataka  576104, India; Karunakar, A.K., Department of Computer Applications, NMAMIT Nitte, Karkala, 574110, India, Manipal Institute of Technology, Manipal University, Manipal, Karnataka  576104, India; Anitha, H., Department of Electronics and Communication Engineering, NMAMIT Nitte, Karkala, 574110, India, Manipal Institute of Technology, Manipal University, Manipal, Karnataka  576104, India; Raghavendra, U., Department of Instrumentation and Control Engineering, NMAMIT Nitte, Karkala, 574110, India, Manipal Institute of Technology, Manipal University, Manipal, Karnataka  576104, India; Shetty, D., Department of Electrical and Electronics Engineering, NMAMIT Nitte, Karkala, 574110, India",Cross validation; Higher order wavelet statistics (HOWS); Photo response non-uniformity (PRNU); Source camera identification (SCI); Support vector machines (SVM),Digital cameras; Higher order statistics; Mobile phones; Support vector machines; Wavelet analysis; Cross validation; Cross-validation technique; Digital camera identification; Feature based approaches; Photo response non uniformities (PRNU); Source camera identifications; Support vector machine classifiers; Wavelet statistics; Image processing,"Karunakar, A.K.; Manipal Institute of Technology, Manipal UniversityIndia; email: karunakar.ak@manipal.edu",Article,Final,,Scopus,2-s2.0-84995487787,,IFSMS 2019,Digital Evidence,Digital Evidence
"Al Mutawa N., Bryce J., Franqueira V.N.L., Marrington A., Read J.C.",42261171200;11039799000;24461774700;13410675800;15760807600;,Behavioural Digital Forensics Model: Embedding Behavioural Evidence Analysis into the Investigation of Digital Crimes,2019,Digital Investigation,28,NA,,70,82,NA,4,10.1016/j.diin.2018.12.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060907760&doi=10.1016%2fj.diin.2018.12.003&partnerID=40&md5=1db1045806986456ed46035637a00dde,"School of Computer Engineering and Physical Sciences, University of Central Lancashire, Preston, United Kingdom; General Department of Forensic Sciences and Criminology, Dubai Police G.H.Q., Dubai, United Arab Emirates; School of Psychology, University of Central Lancashire, Preston, United Kingdom; College of Engineering and Technology, University of Derby, Derby, United Kingdom; College of Technological Innovation, Zayed University, Dubai, United Arab Emirates","Al Mutawa, N., School of Computer Engineering and Physical Sciences, University of Central Lancashire, Preston, United Kingdom, General Department of Forensic Sciences and Criminology, Dubai Police G.H.Q., Dubai, United Arab Emirates; Bryce, J., School of Psychology, University of Central Lancashire, Preston, United Kingdom; Franqueira, V.N.L., College of Engineering and Technology, University of Derby, Derby, United Kingdom; Marrington, A., College of Technological Innovation, Zayed University, Dubai, United Arab Emirates; Read, J.C., School of Computer Engineering and Physical Sciences, University of Central Lancashire, Preston, United Kingdom",Behavioural digital forensics model; Behavioural Evidence Analysis; Digital evidence interpretation; Digital forensics investigation; Reconstruction of digital crime,Computer crime; Crime; Digital devices; Electronic crime countermeasures; Mobile telecommunication systems; Digital crime; Digital evidence; Evidence analysis; Forensics investigations; Human interactions; In-depth understanding; Investigation process; Multi-disciplinary approach; Digital forensics,"Al Mutawa, N.; School of Computer Engineering and Physical Sciences, University of Central LancashireUnited Kingdom; email: nal-mutawa@uclan.ac.uk",Article,Final,Open Access,Scopus,2-s2.0-85060907760,,IFSMS 2019,Digital Evidence,Digital Evidence
"Albabtain Y., Yang B.",,The process of recovering image and web page artifacts from the GPU,2018,Int. J. Cyber-Secur. Digital Forensics,7,2,,132,141,NA,1,10.17781/P002380,,"Department of Computer and Information Technology, Purdue University","Albabtain, Y.; Yang, B.",GPU forensics; OpenCL; RAM; volatile memory; GPU Architecture; Artifacts; Webpage; Images,,"Yazeed Albabtain, Department of Computer and Information Technology, Purdue University, 401 N.Grant Street, West Lafayette, IN 47907. Email: yalbabta@purdue.edu ;Baijian Yang, Department of Computer and Information Technology, Purdue University, 401 N.Grant Street, West Lafayette, IN 47907. Email: byang@purdue.edu",Article,Final,,Scopus,2-s2.0-85081983528,,IFSMS 2019,Digital Evidence,Digital Evidence
"Ali A., Razak S.A., Othman S.H., Mohammed A., Saeed F.",57216172933;23390323600;36245716100;56609759900;54892561900;,A metamodel for mobile forensics investigation domain,2017,PLoS ONE,12,4,e0176223,,,NA,4,10.1371/journal.pone.0176223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018245337&doi=10.1371%2fjournal.pone.0176223&partnerID=40&md5=390c815cff72d4da4b4c36567b0bf8f1,"Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia; Faculty of Engineering and Information Technology, Taiz University, Taiz, Yemen","Ali, A., Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia, Faculty of Engineering and Information Technology, Taiz University, Taiz, Yemen; Razak, S.A., Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia; Othman, S.H., Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia; Mohammed, A., Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia; Saeed, F., Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia",,"human; knowledge management; nomenclature; validation process; algorithm; crime; forensic science; mobile phone; procedures; theoretical model; Algorithms; Cell Phone; Crime; Forensic Sciences; Models, Theoretical",,Article,Final,Open Access,Scopus,2-s2.0-85018245337,,IFSMS 2019,Digital Evidence,Digital Evidence
"Alyahya T., Kausar F.",57194722330;23397158300;,Snapchat Analysis to Discover Digital Forensic Artifacts on Android Smartphone,2017,Procedia Computer Science,109,NA,,1035,1040,NA,5,10.1016/j.procs.2017.05.421,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021819996&doi=10.1016%2fj.procs.2017.05.421&partnerID=40&md5=fa2edb736aad843f8e0763565c7c3fe2,"Computer Science Department, College of Computer and Information Science, Al Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, Saudi Arabia","Alyahya, T., Computer Science Department, College of Computer and Information Science, Al Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, Saudi Arabia; Kausar, F., Computer Science Department, College of Computer and Information Science, Al Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, Saudi Arabia",Android; Autopsy; Forensic analysis; Magent Axiom; Smartphone; Snapchat,Digital forensics; Energy conservation; Signal encoding; Smartphones; Social networking (online); Android; Autopsy; Forensic analysis; Magent Axiom; Snapchat; Android (operating system),"Kausar, F.; Computer Science Department, College of Computer and Information Science, Al Imam Mohammad Ibn Saud Islamic University (IMSIU)Saudi Arabia; email: firdous.imam@gmail.com",Conference Paper,Final,Open Access,Scopus,2-s2.0-85021819996,,IFSMS 2019,Digital Evidence,Digital Evidence
"Amine Chelihi M., Elutilo A., Ahmed I., Papadopoulos C., Dehghantanha A.",57193343860;57193350484;57193351787;57197920685;36023169100;,An Android Cloud Storage Apps Forensic Taxonomy,2017,Contemporary Digital Forensic Investigations of Cloud and Mobile Applications,,NA,,285,305,NA,1,10.1016/B978-0-12-805303-4.00015-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072790190&doi=10.1016%2fB978-0-12-805303-4.00015-0&partnerID=40&md5=0eee2537d7589340bf33b4104c0ea34e,"University of Salford, Salford, United Kingdom","Amine Chelihi, M., University of Salford, Salford, United Kingdom; Elutilo, A., University of Salford, Salford, United Kingdom; Ahmed, I., University of Salford, Salford, United Kingdom; Papadopoulos, C., University of Salford, Salford, United Kingdom; Dehghantanha, A., University of Salford, Salford, United Kingdom",Android forensics; Cloud app taxonomy; Cloud forensics; Taxonomy,Android (operating system); Digital storage; Smartphones; Taxonomies; Android applications; Android forensics; Cloud applications; Cloud forensics; Cloud platforms; Cloud technologies; Forensic investigation; Smart-phone applications; Computer forensics,"Amine Chelihi, M.; University of SalfordUnited Kingdom",Book Chapter,Final,,Scopus,2-s2.0-85072790190,,IFSMS 2019,Digital Evidence,Digital Evidence
[No author name available],,Andriod and Google Play Statistics,2019,,,NA,,,,NA,NA,,https://www.appbrain.com/stats,,,,,,Website,,,,,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
"Asquith A., Horsman G.",,Let the robots do it!-Taking a look at Robotic Process Automation and its potential application in digital forensics,2019,Forensic Science International: Reports,,NA,,,,NA,3,,,,"Asquith, A.; Horsman, G.",,,,Article,Final,,Scopus,2-s2.0-85072690793,,IFSMS 2019,Digital Evidence,Digital Evidence
"Bahjat A.A., Jones J.",57208466049;56434888100;,Deleted file fragment dating by analysis of allocated neighbors,2019,Digital Investigation,28,NA,,S60,S67,NA,1,10.1016/j.diin.2019.01.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064857028&doi=10.1016%2fj.diin.2019.01.015&partnerID=40&md5=62ea0f6630b848332ebe3e86bb6c06c4,"George Mason University, Fairfax, VA, United States","Bahjat, A.A., George Mason University, Fairfax, VA, United States; Jones, J., George Mason University, Fairfax, VA, United States",Computer forensics; Deleted file; Digital evidence; Digital stratigraphy; Event reconstruction; File slack,Stratigraphy; Deleted files; Digital evidence; Event reconstruction; File fragments; File slack; Forensic investigation; Temporal state; Time windows; Computer forensics,"Bahjat, A.A.; George Mason UniversityUnited States; email: abahjat@gmu.edu",Article,Final,Open Access,Scopus,2-s2.0-85064857028,,IFSMS 2019,Digital Evidence,Digital Evidence
"Block F., Dewald A.",57195274970;36096530300;,Windows Memory Forensics: Detecting (Un)Intentionally Hidden Injected Code by Examining Page Table Entries,2019,Digital Investigation,29,NA,,S3,S12,NA,1,10.1016/j.diin.2019.04.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069595609&doi=10.1016%2fj.diin.2019.04.008&partnerID=40&md5=bebcdddec79da989af065422999e227d,"ERNW Research GmbH, Heidelberg, Germany; Friedrich-Alexander University Erlangen-Nuremberg (FAU), Germany","Block, F., ERNW Research GmbH, Heidelberg, Germany, Friedrich-Alexander University Erlangen-Nuremberg (FAU), Germany; Dewald, A., ERNW Research GmbH, Heidelberg, Germany, Friedrich-Alexander University Erlangen-Nuremberg (FAU), Germany",Code injection; Detection; Malware; Memory forensics; Rekall; Windows,Codes (symbols); Error detection; Malware; Windows; Banking trojans; Code injection; Current detection; Memory forensics; Memory region; Page table; Real-world; Rekall; Computer forensics,"Block, F.; ERNW Research GmbHGermany; email: fblock@ernw.de",Article,Final,Open Access,Scopus,2-s2.0-85069595609,,IFSMS 2019,Digital Evidence,Digital Evidence
"Caesarano A.R., Riadi I.",,Network Forensics for Detecting SQL Injection Attacks using NIST Method,2018,Int. J. Cyber-Security Digit. Forensics,7,4,,436,443,NA,2,,https://www.researchgate.net/publication/328135106_Network_Forensics_for_Detecting_SQL_Injection_Attacks_Using_NIST_Method,Universitas Ahmad Dahlan,"Caesarano, A.R.; Riadi, I.",Network; Forensics; SQL; Injection; NIST,,"Arif Roid Caesarano, Department of Informatics, Universitas Ahmad Dahlan, Yogyakarta, Indonesia. Email: arif1300018111@webmail.uad.ac.id ; Imam Riadi, Department of Information System, Universitas Ahmad Dahlan, Yogyakarta, Indonesia. Email: imam.riadi@is.uad.ac.id",Article,Final,,Scopus,2-s2.0-85077234465,,IFSMS 2019,Digital Evidence,Digital Evidence
