Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Kintz P., Cirimele V., Villain M., Tracqui A., Ludes B.",,Soumission chimique : approches pratiques en toxicologie mÈdico-lÈgale Principles of drug-facilitated crimes investigations),2002,Annales de Toxicologie Analytique,14,4,NA,361,364,NA,NA,10.1051/ata/2002002,https://www.ata-journal.org/articles/ata/abs/2002/04/ata20024p361/ata20024p361.html,"Institut de MÈdecine LÈgale, 11, rue Humann, F-67000 Strasbourg, France",,,,,Article,,,Web,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Negrusz A., Gaensslen R.E.",7004018697;36839159000;,Analytical developments in toxicological investigation of drug-facilitated sexual assault,2003,Analytical and Bioanalytical Chemistry,376,8,NA,1192,1197,NA,88,10.1007/s00216-003-1896-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141990747&doi=10.1007%2fs00216-003-1896-z&partnerID=40&md5=b60786af4b3edaaacfe102ece9e48d52,"Forensic Science Program, College of Pharmacy, University of Illinois at Chicago, 833 South Wood Street, Chicago, IL 60612, United States","Negrusz, A., Forensic Science Program, College of Pharmacy, University of Illinois at Chicago, 833 South Wood Street, Chicago, IL 60612, United States; Gaensslen, R.E., Forensic Science Program, College of Pharmacy, University of Illinois at Chicago, 833 South Wood Street, Chicago, IL 60612, United States","""""Date-rape"""" drugs; Drug-facilitated sexual assault; Forensic toxicology; NCI-gas chromatography-mass spectrometry",Behavioral research; Blood; Chemical analysis; Concentration (process); Drug products; Laws and legislation; Optimization; Social aspects; Date-rape drugs; Drug-facilitated sexual assault; Forensic toxicology; NCI-gas chromatography-mass spectrometry; Drug dosage; street drug; addiction; article; chemistry; female; hair; human; male; mass fragmentography; methodology; rape; substance abuse; urine; Female; Gas Chromatography-Mass Spectrometry; Hair; Humans; Male; Rape; Street Drugs; Substance Abuse Detection; Substance-Related Disorders,"Negrusz, A.; Forensic Science Program, College of Pharmacy, University of Illinois at Chicago, 833 South Wood Street, Chicago, IL 60612, United States; email: anegrusz@uic.edu",Review,Final,,Scopus,2-s2.0-0141990747,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Campbell J.G.,,Drug testing apparatus (GB 2383130A),2002,UK Patent Application,NA,,NA,,,NA,NA,,https://patents.google.com/patent/GB2383130A/en?oq=Campbell+JG.+Drug+testing+apparatus.+Brit.+UK+Pat.+Appl.+GB+2%2c383%2c130,,,,,,Patent,,,Web,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Cutler C.,,Narcotics detector test strips for a beverage (US20010046710A1),2001,US Patent Application Publication,NA,,NA,,,NA,NA,,https://patents.google.com/patent/US20010046710A1/en?oq=Narcotics+detector+test+strips+for+a+beverage.+U.S.+Pat.+Appl.+Publ.+US+20010046710,,,,,,Patent,,,Web,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Bishop S.C., Lerch M., McCord B.R.",8273855200;57196507357;7004001442;,Micellar electrokinetic chromatographic screening method for common sexual assault drugs administered in beverages,2004,Forensic Science International,141,1,NA,7,15,NA,34,10.1016/j.forsciint.2003.12.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842510458&doi=10.1016%2fj.forsciint.2003.12.009&partnerID=40&md5=65b818fe7e4760ef989e22bcb1a5cb8b,"Dept. of Chemistry and Biochemistry, 136 Clippinger Laboratories, Ohio University, Athens, OH 45701, United States","Bishop, S.C., Dept. of Chemistry and Biochemistry, 136 Clippinger Laboratories, Ohio University, Athens, OH 45701, United States; Lerch, M., Dept. of Chemistry and Biochemistry, 136 Clippinger Laboratories, Ohio University, Athens, OH 45701, United States; McCord, B.R., Dept. of Chemistry and Biochemistry, 136 Clippinger Laboratories, Ohio University, Athens, OH 45701, United States",?- Hydroxybutyric acid; Benzodiazepines; Date-rape drugs; Micellar electrokinetic chromatography,"4 hydroxybutyric acid; benzodiazepine derivative; borate sodium; boric acid; dodecyl sulfate sodium; sulfanilic acid; article; beverage; liquid liquid extraction; micellar electrokinetic chromatography; pH; priority journal; rape; sexual crime; toxicology; Benzodiazepines; Beverages; Chromatography, Micellar Electrokinetic Capillary; Forensic Medicine; Humans; Hydrogen-Ion Concentration; Hydroxybutyrates; Molecular Structure; Sex Offenses; Sodium Dodecyl Sulfate; Surface-Active Agents","McCord, B.R.; Dept. of Chemistry and Biochemistry, 136 Clippinger Laboratories, Ohio University, Athens, OH 45701, United States; email: mccord@helios.phy.ohiou.edu",Article,Final,,Scopus,2-s2.0-1842510458,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Smith J.V,,Method for detection of 4-hydroxybutyric acid and its precursor(s) in fluids (US6617123B1),2000,US Patent Application Publication,NA,,NA,,,NA,NA,,https://patents.google.com/patent/US6617123B1/en?oq=U.S.+US+6%2c617%2c123+(Cl.+435-19;+C12,,,,,,Patent,,,Web,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Villain M., Cirimele V., Ludes B., Kintz P.",7004684115;7005194356;7006084980;16740075400;,Ultra-rapid procedure to test for ?-hydroxybutyric acid in blood and urine by gas chromatography-mass spectrometry,2003,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,792,1,NA,83,87,NA,51,10.1016/S1570-0232(03)00307-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038798803&doi=10.1016%2fS1570-0232%2803%2900307-6&partnerID=40&md5=2392b698225ed3196e04a0edb8afd750,"Inst. de MÈd. LÈgale, UniversitÈ Louis Pasteur, 11 rue Humann, 67000 Strasbourg, France","Villain, M., Inst. de MÈd. LÈgale, UniversitÈ Louis Pasteur, 11 rue Humann, 67000 Strasbourg, France; Cirimele, V., Inst. de MÈd. LÈgale, UniversitÈ Louis Pasteur, 11 rue Humann, 67000 Strasbourg, France; Ludes, B., Inst. de MÈd. LÈgale, UniversitÈ Louis Pasteur, 11 rue Humann, 67000 Strasbourg, France; Kintz, P., Inst. de MÈd. LÈgale, UniversitÈ Louis Pasteur, 11 rue Humann, 67000 Strasbourg, France",?-Hydroxybutyric acid,Blood; Centrifugation; Evaporation; Mass spectrometry; Neurology; Neurotransmitters; Biomedical engineering; 4 hydroxybutyric acid; acetonitrile; accuracy; blood analysis; centrifugation; conference paper; controlled study; derivatization; drug blood level; drug clearance; drug urine level; evaluation; evaporation; gas chromatography; human; linear system; mass spectrometry; priority journal; rape; supernatant; urinalysis; vortex motion; Mammalia,"Kintz, P.; Inst. de MÈd. LÈgale, UniversitÈ Louis Pasteur, 11 rue Humann, 67000 Strasbourg, France; email: pascal.kintz@wanadoo.fr",Conference Paper,Final,,Scopus,2-s2.0-0038798803,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Wadler G.I.,,Future and designer drugs: emerging science and technologies,2002,Performance-Enhancing Substances in Sport and Exercise,NA,,NA,305,321,NA,NA,,NA,,,,,,,,,,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Kicman A.T., Fallon J.K., Cowan D.A., Walker C., Easmon S., Mackintosh D.",7003554086;25227345500;26643111400;26654570100;25823046300;7003329978;,Candida albicans in urine can produce testosterone: Impact on the testosterone/epitestosterone sports drug test,2002,Clinical Chemistry,48,10,NA,1799,1801,NA,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036792324&partnerID=40&md5=00d05464c4a85b3def4e44b4c816a7cb,"Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom","Kicman, A.T., Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom; Fallon, J.K., Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom; Cowan, D.A., Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom; Walker, C., Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom; Easmon, S., Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom; Mackintosh, D., Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom",,epitestosterone; testosterone; adult; article; Candida albicans; diagnostic accuracy; drug screening; environmental temperature; female; gas chromatography; human; mass spectrometry; normal human; sport; urinalysis; urinary excretion; Adolescent; Adult; Candida albicans; Candidiasis; Epitestosterone; False Positive Reactions; Female; Humans; Sports; Substance Abuse Detection; Testosterone; Candida; Candida albicans,"Kicman, A.T.; Drug Control Centre, King's College London, Franklin-Wilkins Bldg., 150 Stamford St., London SE1 9NN, United Kingdom; email: andrew.kicman@kcl.ac.uk",Article,Final,,Scopus,2-s2.0-0036792324,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"LÈvesque J.-F., Gaudreault M., Houle R., Chauret N.",7006414613;6603099400;6701612158;7004690809;,Evaluation of human hepatocyte incubation as a new tool for metabolism study of androstenedione and norandrostenedione in a doping control perspective,2002,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,780,1,NA,145,153,NA,26,10.1016/S1570-0232(02)00444-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842869157&doi=10.1016%2fS1570-0232%2802%2900444-0&partnerID=40&md5=3421926c9f450930d08e2fdbec911f30,"Merck Frosst Centre Therapeutic Res., P.O. Box 1005, Pointe-Claire-Dorval, Que. H9R 4P8, Canada","LÈvesque, J.-F., Merck Frosst Centre Therapeutic Res., P.O. Box 1005, Pointe-Claire-Dorval, Que. H9R 4P8, Canada; Gaudreault, M., Merck Frosst Centre Therapeutic Res., P.O. Box 1005, Pointe-Claire-Dorval, Que. H9R 4P8, Canada; Houle, R., Merck Frosst Centre Therapeutic Res., P.O. Box 1005, Pointe-Claire-Dorval, Que. H9R 4P8, Canada; Chauret, N., Merck Frosst Centre Therapeutic Res., P.O. Box 1005, Pointe-Claire-Dorval, Que. H9R 4P8, Canada",Androstenedione; Hepatocyte; Norandrostenedione; Steroids,"Biomarkers; Hydroxylation; Metabolism; Metabolites; Reduction; Incubations; Biomedical engineering; androstenedione; estr 4 ene 3,17 dione; nandrolone derivative; testosterone; article; biotransformation; controlled study; doping; gas chromatography; glucuronidation; high performance liquid chromatography; human; human cell; hydroxylation; in vitro study; in vivo study; kidney metabolism; liver cell; mass spectrometry; metabolite; oxidation reduction reaction; precursor; priority journal; qualitative analysis; sulfation; urinalysis; cell culture; doping; evaluation; liver cell; mass fragmentography; metabolism; Androstenedione; Cells, Cultured; Doping in Sports; Gas Chromatography-Mass Spectrometry; Hepatocytes; Humans","LÈvesque, J.-F.; Merck Frosst Centre Therapeutic Res., P.O. Box 1005, Pointe-Claire-Dorval, Que. H9R 4P8, Canada; email: jeanfrancois_levesque@merck.com",Article,Final,,Scopus,2-s2.0-1842869157,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Audran M.,,Oxygen carriers or blood substitutes,2002,Lettre du Pharmacologue,16,3,NA,87,92,NA,NA,,NA,,,,,,,,,,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Thali M.J., Braun M., Wirth J., Vock P., Dirnhofer R.",7005096122;7402739920;56265247700;7006601779;7006721251;,3D Surface and Body Documentation in Forensic Medicine: 3-D/CAD Photogrammetry Merged with 3D Radiological Scanning,2003,Journal of Forensic Sciences,48,6,NA,1356,1365,NA,55,10.1520/jfs2003118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242695004&doi=10.1520%2fjfs2003118&partnerID=40&md5=84470e241ddce3fc0e7ab1932509b444,"University of Berne, Institute of Forensic Medicine, Buehlstrasse 20, 3012 Berne, Switzerland; Institute of Diagnostic Radiology, University of Berne, 3010 Berne, Switzerland; Scientific Forensic Service, Photogrammetry Division, Zurich City Police, Zurich, Switzerland; CARCAS Group, University of Basel, 4031 Basel, Switzerland; Institut fur Rechtsmedizin, Universit‰t Bern, B¸hlstrasse 20, CH-3012 Bern, Switzerland","Thali, M.J., University of Berne, Institute of Forensic Medicine, Buehlstrasse 20, 3012 Berne, Switzerland, Institute of Diagnostic Radiology, University of Berne, 3010 Berne, Switzerland, Institut fur Rechtsmedizin, Universit‰t Bern, B¸hlstrasse 20, CH-3012 Bern, Switzerland; Braun, M., Scientific Forensic Service, Photogrammetry Division, Zurich City Police, Zurich, Switzerland; Wirth, J., CARCAS Group, University of Basel, 4031 Basel, Switzerland; Vock, P., Institute of Diagnostic Radiology, University of Berne, 3010 Berne, Switzerland; Dirnhofer, R., University of Berne, Institute of Forensic Medicine, Buehlstrasse 20, 3012 Berne, Switzerland",3-D/CAD; Forensic radiology; Forensic science; Image fusion; Image merging; Photogrammetry; Virtopsy; Virtual autopsy; Wound documentation,article; autopsy; body surface; computer assisted tomography; forensic medicine; image display; nuclear magnetic resonance imaging; photography; priority journal; spiral computer assisted tomography; three dimensional imaging,"Thali, M.J.; Institut fur Rechtsmedizin, Universit‰t Bern, B¸hlstrasse 20, CH-3012 Bern, Switzerland; email: michael.thali@irm.unibe.ch",Article,Final,,Scopus,2-s2.0-0242695004,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Plattner T., Thali M.J., Yen K., Sonnenschein M., Stoupis C., Vock P., Zwygart-Br¸gger K., Kilchˆr T., Dirnhofer R.",6603258775;7005096122;14065373100;7003754815;16140956800;7006601779;6504705623;6504513252;7006721251;,Virtopsy-Postmortem Multislice Computed Tomography (MSCT) and Magnetic Resonance Imaging (MRI) in a Fatal Scuba Diving Incident,2003,Journal of Forensic Sciences,48,6,NA,1347,1355,NA,48,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242695003&partnerID=40&md5=2c1b6be8c642c15b0be73101fae65f41,"Institute of Forensic Medicine, University of Berne, B¸hlstrasse 20, 3012 Berne, Switzerland","Plattner, T., Institute of Forensic Medicine, University of Berne, B¸hlstrasse 20, 3012 Berne, Switzerland; Thali, M.J.; Yen, K.; Sonnenschein, M.; Stoupis, C.; Vock, P.; Zwygart-Br¸gger, K.; Kilchˆr, T.; Dirnhofer, R.",Barotrauma; Decompression sickness; Forensic autopsy; Forensic radiology; Forensic science; Gas embolism; Postmortem magnetic resonance imaging; Postmortem multisliced computed tomography; Scuba diving; Virtopsy,"adult; article; autopsy; barotrauma; case report; cause of death; computer assisted tomography; decompression sickness; device; diving; gas embolism; human; male; nuclear magnetic resonance imaging; priority journal; Abdomen; Adult; Autopsy; Barotrauma; Brain; Decompression Sickness; Diving; Forensic Medicine; Humans; Lung; Magnetic Resonance Imaging; Male; Myocardium; Tomography, X-Ray Computed","Plattner, T.; Institute of Forensic Medicine, University of Berne, B¸hlstrasse 20, 3012 Berne, Switzerland; email: plattner@irm.unibe.ch",Article,Final,,Scopus,2-s2.0-0242695003,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Wilcox R.L., Nelson C.C., Stenzel P., Steiner R.D.",7202526189;7403704466;6603856648;7402618764;,Postmortem screening for fatty acid oxidation disorders by analysis of Guthrie cards with tandem mass spectrometry in sudden unexpected death in infancy,2002,Journal of Pediatrics,141,6,NA,833,836,NA,37,10.1067/mpd.2002.130259,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036907283&doi=10.1067%2fmpd.2002.130259&partnerID=40&md5=00ff491e04d06b260716286e68909268,"Department of Pathology, Oregon Health Sciences University, Doernbecher Children's Hospital, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States; Department of Pediatrics, OHSU, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States","Wilcox, R.L., Department of Pathology, Oregon Health Sciences University, Doernbecher Children's Hospital, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States; Nelson, C.C., Department of Pathology, Oregon Health Sciences University, Doernbecher Children's Hospital, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States; Stenzel, P., Department of Pathology, Oregon Health Sciences University, Doernbecher Children's Hospital, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States; Steiner, R.D., Department of Pathology, Oregon Health Sciences University, Doernbecher Children's Hospital, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States, Department of Pediatrics, OHSU, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States",,acetylcarnitine; medium chain acyl coenzyme A dehydrogenase; article; autopsy; blood level; clinical protocol; controlled study; enzyme deficiency; fatty acid oxidation; gene mutation; histopathology; human; human tissue; infant; priority journal; sudden infant death syndrome; tandem mass spectrometry,"Steiner, R.D.; Department of Pediatrics, OHSU, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United States; email: steinerr@ohsu.edu",Article,Final,,Scopus,2-s2.0-0036907283,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
