Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Chen Y.-F., Zhang H., Lai C.-H., Lu Z., Wang Z.",16021052100;57192489649;36801903100;7404770110;55810419600;,A dermatoglyphic study of the Kavalan aboriginal population of Taiwan,2007,"Science in China, Series C: Life Sciences",50,1,,135,139,,5,10.1007/s11427-007-0005-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847274656&doi=10.1007%2fs11427-007-0005-5&partnerID=40&md5=2b5e076074f673769315313ace5cc1ca,"Institute of Anthropology, Tzu Chi University, Hualien, 970-04, Taiwan; Department of Medical Genetics, School of Medicine, Shanghai Jiao Tong University, Shanghai 200025, China","Chen, Y.-F., Institute of Anthropology, Tzu Chi University, Hualien, 970-04, Taiwan; Zhang, H., Department of Medical Genetics, School of Medicine, Shanghai Jiao Tong University, Shanghai 200025, China; Lai, C.-H., Institute of Anthropology, Tzu Chi University, Hualien, 970-04, Taiwan; Lu, Z., Department of Medical Genetics, School of Medicine, Shanghai Jiao Tong University, Shanghai 200025, China; Wang, Z., Department of Medical Genetics, School of Medicine, Shanghai Jiao Tong University, Shanghai 200025, China",Dermatoglyphics; Kavalan; Taiwan aborigines,article; Asian; dermatoglyphics; female; finger; histology; human; male; metacarpal bone; middle aged; skin; Taiwan; Asian Continental Ancestry Group; Dermatoglyphics; Female; Fingers; Humans; Male; Metacarpus; Middle Aged; Skin; Taiwan; Simiae,"Chen, Y.-F.; Institute of Anthropology, Tzu Chi University, Hualien, 970-04, Taiwan; email: yaofong@mail.tcu.edu.tw",Article,Final,,Scopus,2-s2.0-33847274656,,IFSMS 2010,Fingermark Composition,Fingermarks
Gungadin S.,,Sex determination from fingerprint ridge density,2007,Internet Journal of Medical Update,2,2,,4,7,,82,,https://pdfs.semanticscholar.org/3e23/876fbff29a686d43c6aaf881d053ed8270b9.pdf,,"Gungadin, S.",Fingerprint; Ridge density; Sex; Personal identification,,"Dr. Sudesh Gungadin MBBS, MD, PPMO, Police Medical Division, Port Louis, Mauritius. Email: drsgungadin@yahoo.com ",Article,Final,,Scopus,2-s2.0-49649101893,,IFSMS 2010,Fingermark Composition,Fingermarks
"Chen J., Moon Y.-S.",55717653300;7203054992;,A minutiae-based fingerprint individuality model,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270308,,,,9,10.1109/CVPR.2007.383283,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948896991&doi=10.1109%2fCVPR.2007.383283&partnerID=40&md5=5d59c5382265902528de98810e759787,"Department of Computer Science and Engineering, Chinese University of Hong Kong, Shatin N.T., Hong Kong","Chen, J., Department of Computer Science and Engineering, Chinese University of Hong Kong, Shatin N.T., Hong Kong; Moon, Y.-S., Department of Computer Science and Engineering, Chinese University of Hong Kong, Shatin N.T., Hong Kong",,Classification (of information); Mathematical models; Probability; Verification; Discriminative power; Fingerprints; Spatial locations; Pattern matching,"Chen, J.; Department of Computer Science and Engineering, Chinese University of Hong Kong, Shatin N.T., Hong Kong; email: jschen@cse.cuhk.edu.hk",Conference Paper,Final,,Scopus,2-s2.0-34948896991,,IFSMS 2010,Fingermark Composition,Fingermarks
"Zhu Y., Dass S.C., Jain A.K.",15062021800;57203199807;36071504600;,Statistical models for assessing the individuality of fingerprints,2007,IEEE Transactions on Information Forensics and Security,2,3,,391,401,,46,10.1109/TIFS.2007.903846,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548067136&doi=10.1109%2fTIFS.2007.903846&partnerID=40&md5=01f35c8468c7be34da57826b3f5072dc,"IEEE; Department of Statistics and Probability, Michigan State University, East Lansing, MI 48824, United States; Department of Computer Science and Engineering, Michigan State University, East Lansing, MI 48824, United States","Zhu, Y., IEEE, Department of Statistics and Probability, Michigan State University, East Lansing, MI 48824, United States; Dass, S.C., Department of Statistics and Probability, Michigan State University, East Lansing, MI 48824, United States; Jain, A.K., IEEE, Department of Computer Science and Engineering, Michigan State University, East Lansing, MI 48824, United States",Fingerprint identification; Image processing; Pattern classification; Pattern clustering methods; Pattern matching; Statistics,Error analysis; Mathematical models; Pattern matching; Statistical methods; Vector quantization; Fingerprint identification; Pattern clustering methods; Statistical models; Image processing,"Zhu, Y.; Department of Statistics and Probability, Michigan State University, East Lansing, MI 48824, United States; email: zhuyongf@msu.edu",Article,Final,,Scopus,2-s2.0-34548067136,,IFSMS 2010,Fingermark Composition,Fingermarks
"Fang G., Srihari S.N., Srinivasan H., Phatak P.",55040637200;7005642668;8873014000;14121894400;,Use of ridge points in partial fingerprint matching,2007,Proceedings of SPIE - The International Society for Optical Engineering,6539,, 65390D,,,,23,10.1117/12.718941,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35648953964&doi=10.1117%2f12.718941&partnerID=40&md5=eb2a5f0865185e3a5a3111102355274a,"Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Buffalo, NY 14228, United States","Fang, G., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Buffalo, NY 14228, United States; Srihari, S.N., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Buffalo, NY 14228, United States; Srinivasan, H., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Buffalo, NY 14228, United States; Phatak, P., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Buffalo, NY 14228, United States",Biometrics; Fingerprint verification; Forensics; Partial fingerprint matching,Algorithms; Database systems; Image analysis; Pattern matching; Fingerprint verification; Minutiae matchers; Partial fingerprint matching; Biometrics,"Fang, G.; Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Buffalo, NY 14228, United States; email: gfang2@cedar.buffalo.edu",Conference Paper,Final,,Scopus,2-s2.0-35648953964,,IFSMS 2010,Fingermark Composition,Fingermarks
"Fang G., Srihari S.N., Srinivasan H.",55040637200;7005642668;8873014000;,Generative models for fingerprint individuality using ridge types,2007,Proceedings - IAS 2007 3rd Internationl Symposium on Information Assurance and Security,,,4299810,423,428,,8,10.1109/IAS.2007.32,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749130917&doi=10.1109%2fIAS.2007.32&partnerID=40&md5=65bd0e9d39fc81e359a7c074b464667c,"Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Amherst, NY 14228, United States","Fang, G., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Amherst, NY 14228, United States; Srihari, S.N., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Amherst, NY 14228, United States; Srinivasan, H., Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Amherst, NY 14228, United States",,Database systems; Gaussian distribution; Image retrieval; Image segmentation; Parameter estimation; Probability; Random processes; (1 1 1) orientation; Fingerprint databases; Fingerprint individuality; fingerprint matching; fingerprint patterns; Fingerprint representation; gaussian; Generative modeling; Information Assurance and Security (IAS); joint probability; Learning parameters; mixture distributions; Quantitative features; Random patterns; Probability distributions,"Fang, G.; Center of Excellence for Document Analysis and Recognition (CEDAR), University at Buffalo, State University of New York, Amherst, NY 14228, United States; email: gfang2@cedar.buffalo.edu",Conference Paper,Final,,Scopus,2-s2.0-46749130917,,IFSMS 2010,Fingermark Composition,Fingermarks
"Gutiérrez E., Galera V., Martínez J.M., Alonso C.",24490539200;6507830123;57050391400;36855792700;,Biological variability of the minutiae in the fingerprints of a sample of the Spanish population,2007,Forensic Science International,172,02-Mar,,98,105,,31,10.1016/j.forsciint.2006.12.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548486898&doi=10.1016%2fj.forsciint.2006.12.013&partnerID=40&md5=8c230c6ca4096d12cdc660def81b1850,"University of Alcala, Dpto. Zoologia y Antropologia Fisica Carretera Madrid-Barcelona, Km 33, 28871 Alcala de Henares, Madrid, Spain; The Forensic Anthropology Section, The General Scientific Police Headquarters, Madrid, Spain; The Mathematics Department, The University of Alcal·, Alcal· de Henares, Madrid, Spain","GutiÈrrez, E., University of Alcala, Dpto. Zoologia y Antropologia Fisica Carretera Madrid-Barcelona, Km 33, 28871 Alcala de Henares, Madrid, Spain; Galera, V., University of Alcala, Dpto. Zoologia y Antropologia Fisica Carretera Madrid-Barcelona, Km 33, 28871 Alcala de Henares, Madrid, Spain; MartÌnez, J.M., The Forensic Anthropology Section, The General Scientific Police Headquarters, Madrid, Spain; Alonso, C., The Mathematics Department, The University of Alcal·, Alcal· de Henares, Madrid, Spain",Dermatoglyphics; Fingerprints; Forensic anthropology; Minutiae; Spain,graphite; adult; article; biodiversity; controlled study; female; finger dermatoglyphics; Hispanic; human; human experiment; index finger; male; physical anthropology; population research; priority journal; sample (statistics); Spain; statistical significance; Adult; Dermatoglyphics; Female; Fingers; Forensic Sciences; Humans; Male; Sex Factors; Skin; Spain,"GutiÈrrez, E.; University of Alcala, Dpto. Zoologia y Antropologia Fisica Carretera Madrid-Barcelona, Km 33, 28871 Alcala de Henares, Madrid, Spain; email: esperanza.gutierrez@uah.es",Article,Final,,Scopus,2-s2.0-34548486898,,IFSMS 2010,Fingermark Composition,Fingermarks
"Chen Y., Jain A.K.",36066156900;36071504600;,Dots and incipients: Extended features for partial fingerprint matching,2007,"2007 Biometrics Symposium, BSYM",,,4430538,,,,31,10.1109/BCC.2007.4430538,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50249154379&doi=10.1109%2fBCC.2007.4430538&partnerID=40&md5=40cfd825ec0f41d5a60afd7133c1f708,"Michigan State University, Department of Computer Science and Engineering, East Lansing, MI 48824, United States","Chen, Y., Michigan State University, Department of Computer Science and Engineering, East Lansing, MI 48824, United States; Jain, A.K., Michigan State University, Department of Computer Science and Engineering, East Lansing, MI 48824, United States",,Biometrics; Automatic fingerprint identification systems; Automatic matching; Automatic Systems; Bifurcation points; Extended feature set; Feature types; Fingerprint matching; Fundamental differences; Local phase; Partial fingerprint; Quantitative measures; Ridge analysis; Working draft; Feature extraction,"Chen, Y.; Michigan State University, Department of Computer Science and Engineering, East Lansing, MI 48824, United States",Conference Paper,Final,,Scopus,2-s2.0-50249154379,,IFSMS 2010,Fingermark Composition,Fingermarks
"Jain A.K., Chen Y., Demirkus M.",36071504600;8961100800;16042244400;,Pores and ridges: High-resolution fingerprint matching using level 3 features,2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,29,1,,15,27,,267,10.1109/TPAMI.2007.250596,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947208338&doi=10.1109%2fTPAMI.2007.250596&partnerID=40&md5=a1c10a6782d2f72fdac5dda0d8a19379,"Department of Computer Science and Engineering, Michigan State University, 3115 Engineering Building, East Lansing, MI 48824-1226, United States","Jain, A.K., Department of Computer Science and Engineering, Michigan State University, 3115 Engineering Building, East Lansing, MI 48824-1226, United States; Chen, Y., Department of Computer Science and Engineering, Michigan State University, 3115 Engineering Building, East Lansing, MI 48824-1226, United States; Demirkus, M., Department of Computer Science and Engineering, Michigan State University, 3115 Engineering Building, East Lansing, MI 48824-1226, United States",Extended feature set; Fingerprint recognition; Hierarchical matching; High-resolution fingerprints; Level 3 features; Minutia; Pores; Ridge contours,"Electronic document identification systems; Image quality; Image recognition; Image resolution; Iterative methods; Optical filters; Pixels; Scanning; Wavelet transforms; Fingerprint recognition; Gabor filters; Iterative closest point algorithm; Minutia points; Ridge contours; Image matching; algorithm; article; artificial intelligence; automated pattern recognition; biometry; cluster analysis; computer assisted diagnosis; dermatoglyphics; evaluation; finger; histology; human; image enhancement; information retrieval; methodology; reproducibility; sensitivity and specificity; skin; Algorithms; Artificial Intelligence; Biometry; Cluster Analysis; Dermatoglyphics; Fingers; Humans; Image Enhancement; Image Interpretation, Computer-Assisted; Information Storage and Retrieval; Pattern Recognition, Automated; Reproducibility of Results; Sensitivity and Specificity; Skin","Jain, A.K.; Department of Computer Science and Engineering, Michigan State University, 3115 Engineering Building, East Lansing, MI 48824-1226, United States; email: jain@cse.msu.edu",Article,Final,,Scopus,2-s2.0-33947208338,,IFSMS 2010,Fingermark Composition,Fingermarks
Lennard C.,7004674536;,Fingerprint detection: Current capabilities,2007,Australian Journal of Forensic Sciences,39,2,,55,71,,23,10.1080/00450610701650021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951693673&doi=10.1080%2f00450610701650021&partnerID=40&md5=37372b4453270e404b1610e85e751a9a,"National Centre for Forensic Studies, University of Canberra, Canberra, Australia","Lennard, C., National Centre for Forensic Studies, University of Canberra, Canberra, Australia",Current capabilities; Fingermarks; Fingerprint detection; Fingerprint evidence; Fingerprint reagents,,"Lennard, C.; National Centre for Forensic Studies, University of Canberra, Canberra, Australia; email: chris.lennard@canberra.edu.au",Article,Final,,Scopus,2-s2.0-79951693673,,IFSMS 2010,Fingermark Composition,Fingermarks
"Soltyszewski I., Moszczynski J., Pepinski W., Jastrzebowska S., Makulec W., Zbiec R., Janica J.",6602278537;15731376800;56211218600;23024694500;23025154200;6507016442;7003626679;,Fingerprint detection and DNA typing on objects recovered from water,2007,Journal of Forensic Identification,57,5,,681,687,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36649036161&partnerID=40&md5=9d70d683ef4a1ac5e4ccb8d01c1e2768,"Department of Criminalistics and Forensic Medicine, University of Warmia and Mazury, Olsztyn, Poland; Department of Forensic Medicine, Medical University of Bialystok, Bialystok, Poland; Regional Forensic Laboratory of Police, Olsztyn, Poland; Central Forensic Laboratory of Police, Warsaw, Poland; Department of Criminalistics and Forensic Medicine, University of Warmia and Mazury, ul. Warszawska 98, 10 - 702 Olsztyn, Poland","Soltyszewski, I., Department of Criminalistics and Forensic Medicine, University of Warmia and Mazury, Olsztyn, Poland; Moszczynski, J., Department of Criminalistics and Forensic Medicine, University of Warmia and Mazury, Olsztyn, Poland, Department of Criminalistics and Forensic Medicine, University of Warmia and Mazury, ul. Warszawska 98, 10 - 702 Olsztyn, Poland; Pepinski, W., Department of Forensic Medicine, Medical University of Bialystok, Bialystok, Poland; Jastrzebowska, S., Regional Forensic Laboratory of Police, Olsztyn, Poland; Makulec, W., Regional Forensic Laboratory of Police, Olsztyn, Poland; Zbiec, R., Central Forensic Laboratory of Police, Warsaw, Poland; Janica, J., Department of Forensic Medicine, Medical University of Bialystok, Bialystok, Poland",,aluminum; cyanoacrylate; ferromagnetic material; water; article; DNA determination; DNA fingerprinting; environmental factor; experiment; finger dermatoglyphics; forensic identification; temperature; time,"Moszczynski, J.; Department of Criminalistics and Forensic Medicine, University of Warmia and Mazury, ul. Warszawska 98, 10 - 702 Olsztyn, Poland; email: jaroslaw_moszczynski@go2.pl",Article,Final,,Scopus,2-s2.0-36649036161,,IFSMS 2010,Fingermark Composition,Fingermarks
