"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Lallie H.S., Briggs P.J.","36459976300;36660649500;","Windows 7 registry forensic evidence created by three popular BitTorrent clients",2011,"Digital Investigation","7","3-4","","127","134",NA,14,"10.1016/j.diin.2010.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953879682&doi=10.1016%2fj.diin.2010.10.002&partnerID=40&md5=2d986fbac0e32acf2b5ab9ebe9627eec","School of Computing, University of Derby, Kedleston Road, Derby DE22 1GB, United Kingdom; 59 Callow Hill Way, Derby DE23 3RL, United Kingdom","Lallie, H.S., School of Computing, University of Derby, Kedleston Road, Derby DE22 1GB, United Kingdom; Briggs, P.J., 59 Callow Hill Way, Derby DE23 3RL, United Kingdom","BitTorrent; Investigation; Registry; Windows 7","Application programs; Electronic document exchange; Peer to peer networks; Bit torrents; Client applications; Digital materials; File Sharing; Investigation; Registry; Registry forensics; Windows 7; Distributed computer systems","Lallie, H. S.; School of Computing, University of Derby, Kedleston Road, Derby DE22 1GB, United Kingdom; email: h.s.lallie@derby.ac.uk","Article","Final","","Scopus","2-s2.0-79953879682","Digital Evidence","Digital Evidence"
"Marshall A.M.","56232084800;","Standards, regulation & quality in digital investigations: The state we are in",2011,"Digital Investigation","8","2","","141","144",NA,4,"10.1016/j.diin.2011.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055181449&doi=10.1016%2fj.diin.2011.11.001&partnerID=40&md5=8d7ba638332e1b088c67ae360231243b","N-gate Ltd, Oak House, Market Place, Bedale, North Yorkshire DL18 1AQ, United Kingdom","Marshall, A.M., N-gate Ltd, Oak House, Market Place, Bedale, North Yorkshire DL18 1AQ, United Kingdom","","Codes (symbols); Crime; Codes of practice; Crime scenes; Criminal investigation; Criminal justice system; Digital investigation; ISO/IEC 17025; Scientific method; Three-stage process; Forensic science","Marshall, A.M.; N-gate Ltd, Oak House, Market Place, Bedale, North Yorkshire DL18 1AQ, United Kingdom; email: angus@n-gate.net","Article","Final","","Scopus","2-s2.0-84055181449","Digital Evidence","Digital Evidence"
"King C., Vidas T.","56238685000;24779917000;","Empirical analysis of solid state disk data retention when used with contemporary operating systems",2011,"Digital Investigation","8","SUPPL.","","S111","S117",NA,21,"10.1016/j.diin.2011.05.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961047438&doi=10.1016%2fj.diin.2011.05.013&partnerID=40&md5=c5b15f5e39ee4bce78890912920c9273","CERT Program/Software Engineering Institute, Carnegie Mellon University, United States; ECE/Cylab, Carnegie Mellon University, United States","King, C., CERT Program/Software Engineering Institute, Carnegie Mellon University, United States; Vidas, T., ECE/Cylab, Carnegie Mellon University, United States","Data recovery; Digital forensics; Hard drive technology; Solid state disks","Digital forensics; Hard disk storage; Manufacture; Recovery; Data recovery; Disk drive; Empirical analysis; Garbage collection; Hard drives; Solid state disks; Digital storage","King, C.; CERT Program/Software Engineering Institute, Carnegie Mellon UniversityUnited States; email: cking@cert.org","Conference Paper","Final","Open Access","Scopus","2-s2.0-79961047438","Digital Evidence","Digital Evidence"
"Golden G.S.","36348240600;","Standards and practices for bite mark photography",2011,"Journal of Forensic Odonto-Stomatology","29","2","","29","37",NA,9,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855975588&partnerID=40&md5=74d84f7df75575731b9dc0578007a520","County of San Bernardino, 8577 HAVEN AVE. # 105 RANCHO CUCAMONGA, CA 91730, United States","Golden, G.S., County of San Bernardino, 8577 HAVEN AVE. # 105 RANCHO CUCAMONGA, CA 91730, United States","Alternate Light Imaging; Bite mark photography; Bite marks; Digital photography; Forensic photography; Infrared photography; Reflective Ultra violet photography","","Golden, G. S.; Chief Odontologist/County of San Bernardino, 8577 HAVEN AVE. # 105 RANCHO CUCAMONGA, CA 91730, United States; email: MEDICH@aol.com","Article","Final","","Scopus","2-s2.0-84855975588","Digital Evidence","Digital Evidence"
"King C., Vidas T.","56238685000;24779917000;","Empirical analysis of solid state disk data retention when used with contemporary operating systems",2011,"DFRWS 2011 Annual Conference","8","","","S111","S117",NA,6,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868599756&partnerID=40&md5=42b0b8cf6641f3b7424fc3f5b557c507","CERT Program, Software Engineering Institute, Carnegie Mellon University, United States; ECE, Cylab, Carnegie Mellon University, United States","King, C., CERT Program, Software Engineering Institute, Carnegie Mellon University, United States; Vidas, T., ECE, Cylab, Carnegie Mellon University, United States","Data recovery; Digital forensics; Hard drive technology; Solid state disks","Digital forensics; Electronic crime countermeasures; Hard disk storage; Recovery; Data recovery; Disk drive; Empirical analysis; Garbage collection; Hard drives; Solid state disks; Computer forensics","King, C.; CERT Program, Software Engineering Institute, Carnegie Mellon UniversityUnited States; email: cking@cert.org","Conference Paper","Final","","Scopus","2-s2.0-84868599756","Digital Evidence","Digital Evidence"
"Blackwell C.","26421612200;","An investigative framework for incident analysis",2011,"IFIP Advances in Information and Communication Technology","361","","","23","34",NA,3,"10.1007/978-3-642-24212-0_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958762439&doi=10.1007%2f978-3-642-24212-0_2&partnerID=40&md5=d3faa7a8c57fcd5235a1039e971a8de6","Oxford Brookes University, Oxford, United Kingdom","Blackwell, C., Oxford Brookes University, Oxford, United Kingdom","Incident framework; Investigative questions; Security architecture","Electronic crime countermeasures; Incident analysis; Incident framework; Insider Threat; Investigative questions; Physical factors; Physical level; Security Architecture; Digital forensics","Blackwell, C.; Oxford Brookes UniversityUnited Kingdom","Conference Paper","Final","Open Access","Scopus","2-s2.0-84958762439","Digital Evidence","Digital Evidence"
"Marrington A., Baggili I., Mohay G., Clark A.","13410675800;37261105300;6602866890;57214108644;","CAT detect (computer activity timeline detection): A tool for detecting inconsistency in computer activity timelines",2011,"DFRWS 2011 Annual Conference","8","","","S52","S61",NA,8,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864589673&partnerID=40&md5=504b6685c13c985b2a923f460153d0bf","College of Information Technology, Zayed University, United Arab Emirates; Information Security Institute, Queensland University of Technology, Australia","Marrington, A., College of Information Technology, Zayed University, United Arab Emirates; Baggili, I., College of Information Technology, Zayed University, United Arab Emirates; Mohay, G., Information Security Institute, Queensland University of Technology, Australia; Clark, A., Information Security Institute, Queensland University of Technology, Australia","CAT detect; Event correlation; Happened-before; Precondition event; Timeline inconsistency","Computer software; Software prototyping; CAT detect; Event correlation; Happened-before; Precondition event; Timeline inconsistency; Digital forensics","Marrington, A.; College of Information Technology, Zayed UniversityUnited Arab Emirates; email: andrew.Marrington@zu.ac.ae","Conference Paper","Final","","Scopus","2-s2.0-84864589673","Digital Evidence","Digital Evidence"
"Rijal O.M., Abdullah N.A., Isa Z.M., Davaei F.A., Noor N.M., Tawfiq O.F.","6506032055;36157735600;6603387462;54787650800;7003593814;35312649800;","A novel shape representation of the dental arch and its applications in some dentistry problems",2011,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS","","","6091261","5092","5095",NA,2,"10.1109/IEMBS.2011.6091261","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862277725&doi=10.1109%2fIEMBS.2011.6091261&partnerID=40&md5=2517745f0b1d43abbd736130e479ba56","Institute of Mathematical Sciences, Faculty of Science, University of Malaya, Kuala Lumpur, Malaysia; Department of Prosthetic Dentistry, Faculty of Dentistry, University of Malaya, Kuala Lumpur, Malaysia; Department of Electrical Engineering, UTM Razak School of Engineering and Advanced Technology, Universiti Teknologi Malaysia, Malaysia","Rijal, O.M., Institute of Mathematical Sciences, Faculty of Science, University of Malaya, Kuala Lumpur, Malaysia; Abdullah, N.A., Institute of Mathematical Sciences, Faculty of Science, University of Malaya, Kuala Lumpur, Malaysia; Isa, Z.M., Department of Prosthetic Dentistry, Faculty of Dentistry, University of Malaya, Kuala Lumpur, Malaysia; Davaei, F.A., Institute of Mathematical Sciences, Faculty of Science, University of Malaya, Kuala Lumpur, Malaysia; Noor, N.M., Department of Electrical Engineering, UTM Razak School of Engineering and Advanced Technology, Universiti Teknologi Malaysia, Malaysia; Tawfiq, O.F., Department of Prosthetic Dentistry, Faculty of Dentistry, University of Malaya, Kuala Lumpur, Malaysia","","Arches; Dental prostheses; Forensic engineering; MATLAB; Principal component analysis; Dental arches; Feature vectors; Forensic dentistry; ITS applications; Matlab- software; Posterior teeth; Prosthetic dentistries; Shape representation; Dentistry; adult; article; audiovisual equipment; computer assisted diagnosis; computer simulation; denture; female; histology; human; male; methodology; photography; reproducibility; sensitivity and specificity; three dimensional imaging; tooth arch; young adult; Adult; Computer Simulation; Dental Arch; Dental Casting Technique; Female; Humans; Image Interpretation, Computer-Assisted; Imaging, Three-Dimensional; Male; Models, Anatomic; Photography; Reproducibility of Results; Sensitivity and Specificity; Young Adult","Rijal, O.M.; Institute of Mathematical Sciences, Faculty of Science, University of MalayaMalaysia; email: omarrija@um.edu.my","Article","Final","","Scopus","2-s2.0-84862277725","Digital Evidence","Digital Evidence"
"Mislan R.P.","25655187200;","Creating laboratories for undergraduate courses in mobile phone forensics",2010,"SIGITE'10 - Proceedings of the 2010 ACM Conference on Information Technology Education","","","","111","115",NA,2,"10.1145/1867651.1867680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649587220&doi=10.1145%2f1867651.1867680&partnerID=40&md5=679067c9aa7fbd1aba6f850729f24928","Cyber Forensics Lab., College of Technology Computer and Information Technology, Purdue University, 401 N. Grant Ave., West Lafayette, IN 47907-2021, United States","Mislan, R.P., Cyber Forensics Lab., College of Technology Computer and Information Technology, Purdue University, 401 N. Grant Ave., West Lafayette, IN 47907-2021, United States","Cyber forensics; Digital evidence; Education; Mobile phone forensics; Personal digital technologies; Small scale digital devices; Training","Cyber forensics; Digital evidence; Digital technologies; Small scale; Training; Computer crime; Curricula; Digital instruments; Information technology; Laboratories; Mobile phones; Mobile telecommunication systems; Telecommunication equipment; Telecommunication services; Telephone; Telephone sets; Digital devices","Mislan, R. P.; Cyber Forensics Lab., College of Technology Computer and Information Technology, Purdue University, 401 N. Grant Ave., West Lafayette, IN 47907-2021, United States; email: rmislan@purdue.edu","Conference Paper","Final","","Scopus","2-s2.0-78649587220","Digital Evidence","Digital Evidence"
"Zhang Y., Yang G.","37011874800;57193909185;","The realization of digital forensics identification workflow audit and custody system",2010,"2010 International Conference on Apperceiving Computing and Intelligence Analysis, ICACIA 2010 - Proceeding","","","5709925","384","387",NA,NA,"10.1109/ICACIA.2010.5709925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952330863&doi=10.1109%2fICACIA.2010.5709925&partnerID=40&md5=46fea49fd334cdc43db2f3532629f0f2","Public Security Science and Technology Office, Public Security Science and Technology Department, Xin Jiang Police Officers' Academy, Urumqi, Xinjiang 830001, China; Laboratory of Molecular Genetics, College of Medicine, Nankai University, Tianjin 300071, China","Zhang, Y., Public Security Science and Technology Office, Public Security Science and Technology Department, Xin Jiang Police Officers' Academy, Urumqi, Xinjiang 830001, China; Yang, G., Laboratory of Molecular Genetics, College of Medicine, Nankai University, Tianjin 300071, China","Chain of custody; Digital forensics; Electronic evidence; Judicial expertise","Chain of custody; Data analysis; Digital evidence; Digital forensic; Electronic evidence; Judicial expertise; Data reduction; Electronic crime countermeasures; Electronic document identification systems; Engineering research; Computer crime","Yang, G.; Laboratory of Molecular Genetics, College of Medicine, Nankai University, Tianjin 300071, China; email: fly_to_high@163.com","Conference Paper","Final","","Scopus","2-s2.0-79952330863","Digital Evidence","Digital Evidence"
"Manes G.W., Downing E., Watson L.","7004354930;56346024600;23020305600;","A digital forensics primer",2010,"Innovations and Advances in Computer Sciences and Engineering","","","","369","372",NA,1,"10.1007/978-90-481-3658-2_64","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883057407&doi=10.1007%2f978-90-481-3658-2_64&partnerID=40&md5=79b060bec077b96a8de269074f1b2740","Avansic 401 S. Boston #1701, Tulsa, OK 74103, United States","Manes, G.W., Avansic 401 S. Boston #1701, Tulsa, OK 74103, United States; Downing, E., Avansic 401 S. Boston #1701, Tulsa, OK 74103, United States; Watson, L., Avansic 401 S. Boston #1701, Tulsa, OK 74103, United States","","Criminal case; Criminal investigation; Digital evidence; Digital forensic; Digital information; Forensics analysis; Digital devices; Electronic crime countermeasures; Software engineering","Manes, G.W.Avansic 401 S. Boston #1701, Tulsa, OK 74103, United States; email: Gavin.Manes@Avansic.com","Conference Paper","Final","","Scopus","2-s2.0-84883057407","Digital Evidence","Digital Evidence"
