"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Speers N., Otieno-Alego V., Ritchie K.","16239991500;6602077451;57196635137;","Clandestine Explosive Laboratories",2013,"Encyclopedia of Forensic Sciences: Second Edition","","","","51","58",NA,NA,"10.1016/B978-0-12-382165-2.00081-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043242490&doi=10.1016%2fB978-0-12-382165-2.00081-7&partnerID=40&md5=c8baac31acd2052b046af2d284d19018","Australian Federal Police Forensic and Data Centres, Canberra, ACT, Australia; Forensic Explosives Laboratory, DSTL Fort Halstead, Sevenoaks, United Kingdom","Speers, N., Australian Federal Police Forensic and Data Centres, Canberra, ACT, Australia; Otieno-Alego, V., Australian Federal Police Forensic and Data Centres, Canberra, ACT, Australia; Ritchie, K., Forensic Explosives Laboratory, DSTL Fort Halstead, Sevenoaks, United Kingdom","Chemist; Clandestine laboratory; Contamination; Explosive; On-site analysis; Portable instruments","","Speers, N.; Australian Federal Police Forensic and Data CentresAustralia","Book Chapter","Final","","Scopus","2-s2.0-85043242490","Explosive Scene","Explosives"
"Beveridge A.D.","57217802092;","Improvised Explosive Devices",2013,"Encyclopedia of Forensic Sciences: Second Edition","","","","59","63",NA,4,"10.1016/B978-0-12-382165-2.00082-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033701712&doi=10.1016%2fB978-0-12-382165-2.00082-9&partnerID=40&md5=eebbbbc4a12e56d6f4ce5018013eac88","Burnaby, BC, Canada","Beveridge, A.D., Burnaby, BC, Canada","Analysis; Chemist; Contamination; Detection; Device; Examination; Expert; Explosive; Forensic; Improvised; Initiation; Investigation; Postblast; Recovery; Scene; Significance; Trace","","Beveridge, A.D.Canada","Book Chapter","Final","","Scopus","2-s2.0-85033701712","Explosive Scene","Explosives"
"Wilkinson S., Muir B., Coumbaros J.","57201064039;57201058672;7801471626;","Field-Deployable Devices",2013,"Encyclopedia of Forensic Sciences: Second Edition","","","","641","645",NA,NA,"10.1016/B978-0-12-382165-2.00258-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043267393&doi=10.1016%2fB978-0-12-382165-2.00258-0&partnerID=40&md5=018cf1825e3f7d2d9b16a7eada473717","ChemCentre, Bentley, WA, Australia","Wilkinson, S., ChemCentre, Bentley, WA, Australia; Muir, B., ChemCentre, Bentley, WA, Australia; Coumbaros, J., ChemCentre, Bentley, WA, Australia","CBR; Clandestine Laboratories; Detection; Explosives; HAZMAT","","Wilkinson, S.; ChemCentreAustralia","Book Chapter","Final","","Scopus","2-s2.0-85043267393","Explosive Scene","Explosives"
"Tamiri T., Zitrin S.","6506848844;6507711555;","Explosives: Analysis",2013,"Encyclopedia of Forensic Sciences: Second Edition","","","","64","84",NA,6,"10.1016/B978-0-12-382165-2.00083-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989859107&doi=10.1016%2fB978-0-12-382165-2.00083-0&partnerID=40&md5=a7f7d2787006ed99e9d59e9863400d83","Division of Identification and Forensic Science (DIFS), Israel National Police, Jerusalem, Israel","Tamiri, T., Division of Identification and Forensic Science (DIFS), Israel National Police, Jerusalem, Israel; Zitrin, S., Division of Identification and Forensic Science (DIFS), Israel National Police, Jerusalem, Israel","Analysis; Chemical tests; Chromatographic methods; Explosives; Home-made explosives; Infrared spectrometry; Mass spectrometry; Nitro-containing explosives; Peroxide explosives; Postexplosion analysis; Propellants; Spectrometric methods","","Tamiri, T.; Division of Identification and Forensic Science (DIFS), Israel National PoliceIsrael","Book Chapter","Final","","Scopus","2-s2.0-84989859107","Explosive Scene","Explosives"
"Maxwell V.M.","55910679100;","Microchemistry",2013,"Encyclopedia of Forensic Sciences: Second Edition","","","","286","291",NA,NA,"10.1016/B978-0-12-382165-2.00087-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043249368&doi=10.1016%2fB978-0-12-382165-2.00087-8&partnerID=40&md5=fb0bf2a02ec9eea55db5671b106df452","University of New Haven, West Haven, CT, United States","Maxwell, V.M., University of New Haven, West Haven, CT, United States","Blood; Color tests; Confirmatory tests; Drugs; Explosives; Fibers; Firearms discharge residue; Microcrystal tests; Microscopy; Screening tests; Semen; Solubility tests; Toxicology","","Maxwell, V.M.; University of New HavenUnited States","Book Chapter","Final","","Scopus","2-s2.0-85043249368","Explosive Scene","Explosives"
"Davis S.R., Tao X., Bernacki E.J., Alfriend A.S., Delowery M.E.","55552647900;7202692145;7005209841;35483130700;55680845700;","Evaluation of a bladder cancer cluster in a population of criminal investigators with the bureau of alcohol, tobacco, firearms and explosives - Part 2: The association of cancer risk and fire scene investigation",2013,"Journal of Environmental and Public Health","2013","","986023","","",NA,1,"10.1155/2013/986023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877313615&doi=10.1155%2f2013%2f986023&partnerID=40&md5=139d38d5b489789ec0da3de2861afa41","Federal Occupational Health, United States Department of Health and Human Services, 4550 Montgomery Avenue, Bethesda, MD 20814, United States; Division of Occupational and Environmental Medicine, Department of Medicine, Johns Hopkins University School of Medicine, 600 N. Wolfe Street, Baltimore, MD 21205, United States","Davis, S.R., Federal Occupational Health, United States Department of Health and Human Services, 4550 Montgomery Avenue, Bethesda, MD 20814, United States; Tao, X., Division of Occupational and Environmental Medicine, Department of Medicine, Johns Hopkins University School of Medicine, 600 N. Wolfe Street, Baltimore, MD 21205, United States; Bernacki, E.J., Division of Occupational and Environmental Medicine, Department of Medicine, Johns Hopkins University School of Medicine, 600 N. Wolfe Street, Baltimore, MD 21205, United States; Alfriend, A.S., Division of Occupational and Environmental Medicine, Department of Medicine, Johns Hopkins University School of Medicine, 600 N. Wolfe Street, Baltimore, MD 21205, United States; Delowery, M.E., Federal Occupational Health, United States Department of Health and Human Services, 4550 Montgomery Avenue, Bethesda, MD 20814, United States","","adult; age; article; bladder cancer; cancer risk; case control study; clinical article; clinical evaluation; controlled study; correlational study; criminal investigator; gender; human; male; miscellaneous named groups; priority journal; race; risk assessment; smoking; Carcinoma, Transitional Cell; cluster analysis; cohort analysis; fire; middle aged; occupational exposure; police; risk factor; tobacco use; United States; Urinary Bladder Neoplasms; Adult; Age Factors; Carcinoma, Transitional Cell; Case-Control Studies; Cluster Analysis; Cohort Studies; Fires; Humans; Male; Middle Aged; Occupational Exposure; Police; Risk Factors; Tobacco Use; United States; Urinary Bladder Neoplasms","Davis, S.R.; Federal Occupational Health, United States Department of Health and Human Services, 4550 Montgomery Avenue, Bethesda, MD 20814, United States; email: sdavis228@comcast.net","Article","Final","Open Access","Scopus","2-s2.0-84877313615","Explosive Scene","Explosives"
"Christian D.R.","57201063571;","Clandestine Laboratories",2013,"Encyclopedia of Forensic Sciences: Second Edition","","","","16","23",NA,NA,"10.1016/B978-0-12-382165-2.00075-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043231886&doi=10.1016%2fB978-0-12-382165-2.00075-1&partnerID=40&md5=563d13f9fd76146579b9b4f1e366ef55","Professional Business Solutions, Lake St Louis, MO, United States","Christian, D.R., Professional Business Solutions, Lake St Louis, MO, United States","Clandestine lab; Controlled substance; Conversion; Distillation; Drug; Extraction; Manufacture; Precursor; Reagent; Reflux; Solvent; Synthesis","","Christian, D.R.; Professional Business SolutionsUnited States","Book Chapter","Final","","Scopus","2-s2.0-85043231886","Explosive Scene","Explosives"
"Zhao M., Zhang H., Chen X., Chen Y., Xue C.J.","55301271900;57192486442;54398338300;9737381600;8937096100;","Online OLED dynamic voltage scaling for video streaming applications on mobile devices",2013,"2013 International Conference on Hardware/Software Codesign and System Synthesis, CODES+ISSS 2013","","","6658996","","",NA,13,"10.1109/CODES-ISSS.2013.6658996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892650148&doi=10.1109%2fCODES-ISSS.2013.6658996&partnerID=40&md5=e300c0dfbe704fde85142e712c1709e6","City University of Hong Kong, Hong Kong; University of Pittsburgh, United States","Zhao, M., City University of Hong Kong, Hong Kong; Zhang, H., City University of Hong Kong, Hong Kong; Chen, X., University of Pittsburgh, United States; Chen, Y., University of Pittsburgh, United States; Xue, C.J., City University of Hong Kong, Hong Kong","Mobile; OLED; Online DVS; Video streaming","Hardware; Liquid crystal displays; Mobile devices; Video streaming; Dynamic voltage scaling; Mobile; Mobile video applications; OLED; On-line DVS; Scene change detection; Video Streaming Applications; Voltage adjustments; Voltage stabilizing circuits","","Conference Paper","Final","","Scopus","2-s2.0-84892650148","Explosive Scene","Explosives"
"Krementsov N.","57217959760;","Russian science in the twentieth century",2013,"Science in the Twentieth Century","","","","777","794",NA,2,"10.4324/9781315079097-48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992894702&doi=10.4324%2f9781315079097-48&partnerID=40&md5=86ec485cf783a55575f424fc35811d01","Institute for the History of Science, St. Petersburg, Russian Federation","Krementsov, N., Institute for the History of Science, St. Petersburg, Russian Federation","","","Krementsov, N.; Institute for the History of ScienceRussian Federation","Book Chapter","Final","","Scopus","2-s2.0-84992894702","Explosive Scene","Explosives"
"Wen S.","57154839600;","Color management for future video systems",2013,"Proceedings of the IEEE","101","1","6209385","31","44",NA,2,"10.1109/JPROC.2012.2192890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871811698&doi=10.1109%2fJPROC.2012.2192890&partnerID=40&md5=be0bf9b804fcb825558a07b6990fb31c","Department of Photonics Engineering, Yuan Ze University, Chung-Li 32003, Taiwan","Wen, S., Department of Photonics Engineering, Yuan Ze University, Chung-Li 32003, Taiwan","Camera; color gamut mapping; color management; display; video","Cameras; Color printing; Conformal mapping; Display devices; Imaging techniques; Rendering (computer graphics); Video signal processing; Color gamut mapping; Color management; Color management modules; Color management system; Electronic imaging; video; Video applications; Video color management; Color","Wen, S.; Department of Photonics Engineering, Yuan Ze University, Chung-Li 32003, Taiwan; email: swen@saturn.yzu.edu.tw","Article","Final","","Scopus","2-s2.0-84871811698","Explosive Scene","Explosives"
"Nicoleta-Elena B.","55970237400;","Considerations regarding the crime scene investigation in case of infringements referring to the regime of the explosive, nuclear and other radioactive substances",2012,"12th International Multidisciplinary Scientific GeoConference and EXPO - Modern Management of Mine Producing, Geology and Environmental Protection, SGEM 2012","5","","","193","198",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890719383&partnerID=40&md5=c44c93b595b34f9608a78d71e227bf9b","Dimitrie Cantemir Christian University, Romania","Nicoleta-Elena, B., Dimitrie Cantemir Christian University, Romania","Crime scene investigation; Crimes; Evidence; Romanian criminal code; Traces","Atmospheric conditions; Crime scene investigations; Criminal prosecutions; Evidence; Forensic investigation; Radioactive substances; Romanians; Traces; Exhibitions; Explosives; Nuclear weapons; Radioactive materials; Crime","Nicoleta-Elena, B.; Dimitrie Cantemir Christian UniversityRomania","Conference Paper","Final","","Scopus","2-s2.0-84890719383","Explosive Scene","Explosives"
"Ruxton K., Robertson G., Miller W., Malcolm G.P.A., Maker G.T.","26645014300;7402368491;57190836551;7006133638;6603225217;","Mid-infrared hyperspectral imaging for the detection of explosive compounds",2012,"Proceedings of SPIE - The International Society for Optical Engineering","8546","","85460V","","",NA,3,"10.1117/12.971185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875697737&doi=10.1117%2f12.971185&partnerID=40&md5=1aa4c80c181d9c137ab8df67928eb37c","M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom","Ruxton, K., M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom; Robertson, G., M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom; Miller, W., M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom; Malcolm, G.P.A., M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom; Maker, G.T., M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom","explosives; hyperspectral imaging; IR absorption spectroscopy; Lasers; optical parametric oscillators; proximal detection; stand-off detection","Detection and identifications; Detection of explosives; Forensic investigation; Hyperspectral Imaging; Improvised explosive devices; IR absorption spectroscopy; Stand-off distance (SoD); Standoff detection; Absorption spectra; Absorption spectroscopy; Detectors; Explosives; Infrared devices; Lasers; Materials handling; Mirrors; Optical parametric oscillators; Pixels; Terrorism; Explosives detection","Ruxton, K.; M Squared Lasers Ltd., West of Scotland Science Park, 1 Kelvin Campus, Glasgow, G20 0SP, United Kingdom; email: keithr@m2lasers.com","Conference Paper","Final","","Scopus","2-s2.0-84875697737","Explosive Scene","Explosives"
"Jules-Rosette B., Osborn J.R., Ruiz-Ade L.M.","24289750300;56329340100;56329529400;","New jack african cinema : Dangerous ground; Cry, the beloved country; and blood diamond",2012,"Hollywood's Africa after 1994","","","","157","176",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906155599&partnerID=40&md5=9e14ab2174d03b8a4f226b07b42871fd","African-American Studies Research Center, University of California, San Diego, United States; Georgetown University, United States","Jules-Rosette, B., African-American Studies Research Center, University of California, San Diego, United States; Osborn, J.R., Georgetown University, United States; Ruiz-Ade, L.M., African-American Studies Research Center, University of California, San Diego, United States","","","African-American Studies Research Center, University of California, San Diego, United States","Book Chapter","Final","","Scopus","2-s2.0-84906155599","Explosive Scene","Explosives"
