"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Hoff-Olsen P., Mevåg B., Staalstrøm E., Hovde B., Egeland T., Olaisen B.","6602363856;6602671678;6506752676;7801347024;57217753111;7006709874;","Extraction of DNA from decomposed human tissue: An evaluation of five extraction methods for short tandem repeat typing",1999,"Forensic Science International","105","3","","171","183",NA,58,"10.1016/S0379-0738(99)00128-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032737671&doi=10.1016%2fS0379-0738%2899%2900128-0&partnerID=40&md5=16e7e18ac0037dea433e1513562e5253","Institute of Forensic Medicine, University of Oslo, Oslo, Norway; Section of Medical Statistics, University of Oslo, Oslo, Norway; National Hospital, Oslo, Norway","Hoff-Olsen, P., Institute of Forensic Medicine, University of Oslo, Oslo, Norway; Mevåg, B., Institute of Forensic Medicine, University of Oslo, Oslo, Norway; Staalstrøm, E., Institute of Forensic Medicine, University of Oslo, Oslo, Norway; Hovde, B., Institute of Forensic Medicine, University of Oslo, Oslo, Norway; Egeland, T., Section of Medical Statistics, University of Oslo, Oslo, Norway, National Hospital, Oslo, Norway; Olaisen, B., Institute of Forensic Medicine, University of Oslo, Oslo, Norway","Decomposed tissue; DNA extraction methods; STR analyses","chloroform; DNA minisatellite; methanol; phenol; silicon dioxide; article; autopsy; controlled study; DNA determination; DNA sequence; extraction; forensic identification; human; human tissue; intermethod comparison; priority journal; tandem repeat; tissue degeneration; Autolysis; Autopsy; Chelating Agents; Chloroform; Costs and Cost Analysis; DNA; DNA Fingerprinting; Electrophoresis; Glass; Humans; Liver; Logistic Models; Microsatellite Repeats; Phenol; Polymerase Chain Reaction; Polystyrenes; Polyvinyls; Reproducibility of Results; Silicon Dioxide; Time Factors","Hoff-Olsen, P.; Institute of Forensic Medicine, University of Oslo, Oslo, Norway; email: per.hoff-olsen@labmed.uio.no","Article","Final","","Scopus","2-s2.0-0032737671","Paint-Glass","Paint-Glass"
"Um J.-Y., Kim E.-Y., Hwang C.-H., Oh S.-J., Kim M.-Y., Lee K.-J., Jang G.-Y., Chung Y.-B.","7004373010;57218978690;7403387560;7404104318;55686345800;7501497635;57197141046;25932650400;","Survey of the Korean population for 9 short tandem repeat loci",1999,"Molecules and Cells","9","5","","526","534",NA,3,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033621207&partnerID=40&md5=71215f1539aeb2ab0242872a4b37742d","Institute of Molecular Biology, Paik Hospital, Seoul 100-032, South Korea; Humin Inst. of Nucleic Acid Research, I.D. Gene Incorporated, Seoul 138-220, South Korea; Hanhyo Institute of Technology, Taejon 305-390, South Korea; Department of Pharmacology, Ewha Women's University, Seoul 120-750, South Korea; Bionex, Incorporated, Seoul 133-791, South Korea; I.D. Gene Incorporated, Seoul 138-220, South Korea","Um, J.-Y., Institute of Molecular Biology, Paik Hospital, Seoul 100-032, South Korea; Kim, E.-Y., Humin Inst. of Nucleic Acid Research, I.D. Gene Incorporated, Seoul 138-220, South Korea; Hwang, C.-H., Humin Inst. of Nucleic Acid Research, I.D. Gene Incorporated, Seoul 138-220, South Korea; Oh, S.-J., Institute of Molecular Biology, Paik Hospital, Seoul 100-032, South Korea; Kim, M.-Y., Hanhyo Institute of Technology, Taejon 305-390, South Korea; Lee, K.-J., Department of Pharmacology, Ewha Women's University, Seoul 120-750, South Korea; Jang, G.-Y., Bionex, Incorporated, Seoul 133-791, South Korea; Chung, Y.-B., Institute of Molecular Biology, Paik Hospital, Seoul 100-032, South Korea, I.D. Gene Incorporated, Seoul 138-220, South Korea","Capillary PCR; Forensic; Microsatellite; Paternity; Population; STR","microsatellite DNA; allele; article; biological model; chemistry; gene frequency; genotype; human; Korea; methodology; polyacrylamide gel electrophoresis; polymerase chain reaction; population genetics; silver staining; Alleles; Electrophoresis, Polyacrylamide Gel; Gene Frequency; Genetics, Population; Genotype; Humans; Korea; Microchemistry; Microsatellite Repeats; Models, Genetic; Polymerase Chain Reaction; Silver Staining","Chung, Y.-B.; I.D. Gene Incorporated, Seoul 138-220, South Korea; email: ybc@idgene.co.kr","Article","Final","","Scopus","2-s2.0-0033621207","Paint-Glass","Paint-Glass"
"Curran J.M., Buckleton J., Triggs C.M.","7202581511;7004069583;35281162000;","The robustness of a continuous likelihood approach to bayesian analysis of forensic glass evidence",1999,"Forensic Science International","104","2-3","","91","103",NA,3,"10.1016/S0379-0738(99)00097-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032842914&doi=10.1016%2fS0379-0738%2899%2900097-3&partnerID=40&md5=e1ef3b3efc669a4b785681c18f697092","Program in Statistical Genetics, Dept. Stat., N. Carolina State U., Raleigh, NC 27606-8203, United States; ESR, Private Bag 92021, Auckland, New Zealand; Department of Statistics, Private Bag 92019, Auckland, New Zealand","Curran, J.M., Program in Statistical Genetics, Dept. Stat., N. Carolina State U., Raleigh, NC 27606-8203, United States; Buckleton, J., ESR, Private Bag 92021, Auckland, New Zealand; Triggs, C.M., Department of Statistics, Private Bag 92019, Auckland, New Zealand","Bayesian; Glass analysis; Robustness; Sensitivity; Statistics","glass; article; crime; forensic science; information; nonhuman; priority journal; refraction index; sample; statistical analysis","Curran, J.M.; Statistical Genetics, Department of Statistics, North Carolina State University, Box 8203, Raleigh, NC 27606-8203, United States; email: curran@stat.auckland.ac.nz","Article","Final","","Scopus","2-s2.0-0032842914","Paint-Glass","Paint-Glass"
"Karger B., Zweihoff R.F., DuChesne A.","15044713800;6507288786;16179628500;","Injuries from hand grenades in civilian settings",1999,"International Journal of Legal Medicine","112","6","","372","375",NA,11,"10.1007/s004140050016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032703126&doi=10.1007%2fs004140050016&partnerID=40&md5=8f8758c007e3dd449af069fca3732d99","Institute of Legal Medicine, University of Münster, Von-Esmarch-Strasse 62, D-48149 Münster, Germany; Institute of Legal Medicine, Bünnerhelfstrasse 31, D-44379 Dortmund, Germany","Karger, B., Institute of Legal Medicine, University of Münster, Von-Esmarch-Strasse 62, D-48149 Münster, Germany; Zweihoff, R.F., Institute of Legal Medicine, Bünnerhelfstrasse 31, D-44379 Dortmund, Germany; DuChesne, A., Institute of Legal Medicine, University of Münster, Von-Esmarch-Strasse 62, D-48149 Münster, Germany","Ballistics; Detonation; Hand grenade; Homicide; Multiple missiles","adult; article; ballistics; blast injury; burn; case report; explosion; female; forensic medicine; homicide; human; human tissue; male; multiple trauma; priority journal; Autopsy; Blast Injuries; Explosions; Female; Forensic Medicine; Homicide; Humans; Male","Karger, B.; Institute of Legal Medicine, University of Munster, Von-Esmarch-Strasse 62, D-48149 Munster, Germany","Article","Final","","Scopus","2-s2.0-0032703126","Paint-Glass","Paint-Glass"
"Petterd C.I., Hamshere J., Stewart S., Brinch K., Masi T., Roux C.","8095125300;8095125400;55574205453;6602670401;56619772200;7202017940;","Glass particles in the clothing of members of the public in south-eastern Australia - A survey",1999,"Forensic Science International","103","3","","193","198",NA,12,"10.1016/S0379-0738(99)00085-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032828735&doi=10.1016%2fS0379-0738%2899%2900085-7&partnerID=40&md5=ff10abc19c510fec44056a308c9135ea","Australian Fed. Police Forensic S., GPO Box 401, Canberra, ACT 2601, Australia; New South Wales Police Service, Sydney, NSW, Australia; University of Technology, Sydney, NSW, Australia","Petterd, C.I., Australian Fed. Police Forensic S., GPO Box 401, Canberra, ACT 2601, Australia; Hamshere, J., New South Wales Police Service, Sydney, NSW, Australia; Stewart, S., University of Technology, Sydney, NSW, Australia; Brinch, K., University of Technology, Sydney, NSW, Australia; Masi, T., University of Technology, Sydney, NSW, Australia; Roux, C., University of Technology, Sydney, NSW, Australia","Australia; Burglary; Forensic science; Glass; Survey","glass; article; Australia; clothing; population research; priority journal; refraction index; surface property","Petterd, C.I.; Australian Federal Polic, Forensic Service, GPO Box 401, Canberra, ACT 2601, Australia; email: craig.petterd@afp.gov.au","Article","Final","","Scopus","2-s2.0-0032828735","Paint-Glass","Paint-Glass"
"Paulsson N., Stocklassa B.","7801572275;7801353652;","A real-time color image processing system for forensic fiber investigations",1999,"Forensic Science International","103","1","","37","59",NA,9,"10.1016/S0379-0738(99)00046-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033050904&doi=10.1016%2fS0379-0738%2899%2900046-8&partnerID=40&md5=f40fd9e42c814ce150a38ea3c93aa7ba","SKL - Natl. Lab. of Forensic Science, S-58 1 94, Linköping, Sweden","Paulsson, N., SKL - Natl. Lab. of Forensic Science, S-58 1 94, Linköping, Sweden; Stocklassa, B., SKL - Natl. Lab. of Forensic Science, S-58 1 94, Linköping, Sweden","Color; Fiber; Forensic science; Image processing; Machine vision","article; camera; color; fiber; forensic science; image processing; priority journal; technique; textile","Paulsson, N.; SKL - Natl. Lab. Forensic Science, S-58194 Linkoping, Sweden; email: skl@skl.police.se","Article","Final","","Scopus","2-s2.0-0033050904","Paint-Glass","Paint-Glass"
"Brettell T.A., Inman K., Rudin N., Saferstein R.","6604035747;7004695057;6602114968;6603724137;","Forensic science",1999,"Analytical Chemistry","71","12","","235R","255R",NA,9,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033564519&partnerID=40&md5=38ae03f6a8560a2b5f6f178e794220b1","Forensic Science Bureau, New Jersey State Police, Box 7068, West Trenton, NJ 08625, United States; California Department of Justice, DNA Laboratory, 626 Bancroft Way, Berkeley, CA 94710, United States; 1563 Solano Ave. #506, Berkeley, CA 94707, United States; Box 1334, Mount Laurel, NJ 08054, United States; Drew University, Madison, NJ, United States; Lehigh University, Bethlehem, PA, United States; University of California, Berkeley, CA, United States; Pomona College, Claremont, CA, United States","Brettell, T.A., Forensic Science Bureau, New Jersey State Police, Box 7068, West Trenton, NJ 08625, United States, Drew University, Madison, NJ, United States, Lehigh University, Bethlehem, PA, United States; Inman, K., California Department of Justice, DNA Laboratory, 626 Bancroft Way, Berkeley, CA 94710, United States, University of California, Berkeley, CA, United States; Rudin, N., 1563 Solano Ave. #506, Berkeley, CA 94707, United States, Pomona College, Claremont, CA, United States; Saferstein, R., Box 1334, Mount Laurel, NJ 08054, United States","","alcohol; amphetamine derivative; barbituric acid derivative; benzodiazepine derivative; cannabinoid; cocaine; drug; explosive; glass; gunpowder; HLA DQ antigen; morphine; morphine derivative; paint; petroleum derivative; poison; chemistry; DNA determination; drug analysis; finger dermatoglyphics; forensic science; gender identity; gene amplification; genotype; restriction fragment length polymorphism; review; tandem repeat; toxin analysis; Benzodiazepines; Chemistry, Analytical; Cocaine; Dermatoglyphics; DNA; DNA, Mitochondrial; Ethanol; Forensic Medicine; Genetic Techniques; Humans; Narcotics; Paint; Pharmaceutical Preparations; Poisons; Polymorphism, Restriction Fragment Length","Brettell, T.A.; Forensic Science Bureau, New Jersey State Police, Box 7068, West Trenton, NJ 08625, United States","Review","Final","","Scopus","2-s2.0-0033564519","Paint-Glass","Paint-Glass"
"Zieba-Palus J.","6602086334;","ENFSI Paint and Glass Group Meeting, Paris (France), 5-7 October, 1998 [Zjazd Grupy Ekspertow ENFSI z Zakresu Analizy Lakierow I Szkla, Paryz (Francja), 5-7 pazdziernika 1998 roku]",1999,"Z Zagadnien Nauk Sadowych","39","","","169","170",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032988681&partnerID=40&md5=0a76bd8d726046473409c45ac611b568","","Zieba-Palus, J.","","glass; paint; analysis; conference paper; crime; data base; Europe; forensic science; laboratory; organization","","Conference Paper","Final","","Scopus","2-s2.0-0032988681","Paint-Glass","Paint-Glass"
"Faber N.M., Sjerps M., Leijenhorst H.A.L., Maljaars S.E.","36900374300;55933103400;6507449309;6504380520;","Determining the optimal sample size in forensic casework - with application to fibres",1999,"Science and Justice - Journal of the Forensic Science Society","39","2","","113","122",NA,5,"10.1016/S1355-0306(99)72029-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032937583&doi=10.1016%2fS1355-0306%2899%2972029-0&partnerID=40&md5=08c5e5eb95026c7f895c4d50e7716934","Netherlands Forensic Sci. Laboratory, Volmerlaan 17, NL-2288 GD, Rijswijk, Netherlands","Faber, N.M., Netherlands Forensic Sci. Laboratory, Volmerlaan 17, NL-2288 GD, Rijswijk, Netherlands; Sjerps, M., Netherlands Forensic Sci. Laboratory, Volmerlaan 17, NL-2288 GD, Rijswijk, Netherlands; Leijenhorst, H.A.L., Netherlands Forensic Sci. Laboratory, Volmerlaan 17, NL-2288 GD, Rijswijk, Netherlands; Maljaars, S.E., Netherlands Forensic Sci. Laboratory, Volmerlaan 17, NL-2288 GD, Rijswijk, Netherlands","Fibres; Forensic science; Microtraces; probability model; Sample size; Statistics","glass; paint; article; color; fiber; forensic science; hair analysis; probability; sample; theory","Leijenhorst, H.; Netherlands Forensic Science Lab., Volmerlaan 17, NL-2288 GD Rijswijk, Netherlands","Article","Final","","Scopus","2-s2.0-0032937583","Paint-Glass","Paint-Glass"
"Zieba-Palus J.","6602086334;","Selected cases of forensic paint analysis. A paper presented at the First Meeting of the European Academy of Forensic Sciences, Lausanne, Switzerland 1997",1999,"Science and Justice - Journal of the Forensic Science Society","39","2","","123","127",NA,7,"10.1016/S1355-0306(99)72030-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032914179&doi=10.1016%2fS1355-0306%2899%2972030-7&partnerID=40&md5=48c39eeff475a5b211015154a34822ae","Institute of Forensic Research, ul. Westerplatte 9, 31-033 Cracow, Poland","Zieba-Palus, J., Institute of Forensic Research, ul. Westerplatte 9, 31-033 Cracow, Poland","","paint; car; chemical composition; color; conference paper; forensic science; infrared spectroscopy; microscopy; traffic accident","Zieba-Palus, J.; Institute of Forensic Research, ul. Westerplatte 9, 31-033 Cracow, Poland","Conference Paper","Final","","Scopus","2-s2.0-0032914179","Paint-Glass","Paint-Glass"
"Bishea Gregory A., Buckle J.L., Ryland Scott G.","57189895233;7006258033;6603248098;","International forensic automotive paint database",1999,"Proceedings of SPIE - The International Society for Optical Engineering","3576","","","73","76",NA,7,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032626016&partnerID=40&md5=9b351b067e3e041e139f2376df8a3ace","Federal Bur of Investigation, Washington, United States","Bishea, Gregory A., Federal Bur of Investigation, Washington, United States; Buckle, J.L., Federal Bur of Investigation, Washington, United States; Ryland, Scott G., Federal Bur of Investigation, Washington, United States","","Automobiles; Database systems; Fourier transform infrared spectroscopy; Automotive paints; Forensic investigations; Paint","Bishea, Gregory A.; Federal Bur of Investigation, Washington, United States","Article","Final","","Scopus","2-s2.0-0032626016","Paint-Glass","Paint-Glass"
"McDermott S.D., Willis S.M., McCullough J.P.","7005399253;7103267465;7202355868;","The evidential value of paint. Part II: A Bayesian approach",1999,"Journal of Forensic Sciences","44","2","","263","269",NA,12,"10.1520/jfs14450j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033039702&doi=10.1520%2fjfs14450j&partnerID=40&md5=15d5a023353b8b983d1ee269b1777314","Forensic Science Laboratory, Dublin, Ireland; Forensic Science Laboratory, Garda Headquarters, Phoenix Park, Dublin 8, Ireland","McDermott, S.D., Forensic Science Laboratory, Dublin, Ireland, Forensic Science Laboratory, Garda Headquarters, Phoenix Park, Dublin 8, Ireland; Willis, S.M., Forensic Science Laboratory, Dublin, Ireland; McCullough, J.P., Forensic Science Laboratory, Dublin, Ireland","Bayesian; Evidential value; Forensic science; Paint; Survey","paint; article; Bayes theorem; car; color; forensic identification; Ireland; priority journal; screening test; statistical analysis","McDermott, S.D.; Forensic Science Laboratory, Garda Headquarters, Phoenix Park, Dublin 8, Ireland","Article","Final","","Scopus","2-s2.0-0033039702","Paint-Glass","Paint-Glass"
