"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Iroumé A., Palacios H.","6603145197;36955370100;","Afforestation and changes in forest composition affect runoff in large river basins with pluvial regime and Mediterranean climate, Chile",2013,"Journal of Hydrology","505","","","113","125",NA,21,"10.1016/j.jhydrol.2013.09.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886043126&doi=10.1016%2fj.jhydrol.2013.09.031&partnerID=40&md5=aadefb744fa8bdd65219e7db3736f692","Universidad Austral de Chile, Faculty of Forest Sciences and Natural Resources, Independencia 641, Valdivia, Chile","Iroumé, A., Universidad Austral de Chile, Faculty of Forest Sciences and Natural Resources, Independencia 641, Valdivia, Chile; Palacios, H., Universidad Austral de Chile, Faculty of Forest Sciences and Natural Resources, Independencia 641, Valdivia, Chile","Afforestation; Chile; Flow duration curve; Large basins; Runoff","Afforestation; Chile; Flow duration curve; Forest compositions; Forest plantation; Large basins; Mediterranean climates; Tree species composition; Catchments; Climatology; Economics; Land use; Laws and legislation; Reforestation; Water resources; Watersheds; Runoff; afforestation; climate conditions; community composition; flow pattern; Mediterranean environment; plantation forestry; river basin; satellite imagery; summer; water management; water planning; Chile","Iroumé, A.; Universidad Austral de Chile, Faculty of Forest Sciences and Natural Resources, Independencia 641, Valdivia, Chile; email: airoume@uach.cl","Article","Final","","Scopus","2-s2.0-84886043126","Questioned Document","Questioned Document"
"Breindl Y.","36681822200;","Assessing success in internet campaigning: The case of digital rights advocacy in the European Union",2013,"Information Communication and Society","16","9","","1419","1440",NA,7,"10.1080/1369118X.2012.707673","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876716723&doi=10.1080%2f1369118X.2012.707673&partnerID=40&md5=9284af2a965c6aa5f35c4a70c875b0a9","Oxford Internet Institute, University of Oxford, 1 St Giles, Oxford, OX1 3JS, United Kingdom","Breindl, Y., Oxford Internet Institute, University of Oxford, 1 St Giles, Oxford, OX1 3JS, United Kingdom","advocacy; campaigning; European Union; intellectual property rights; internet","","Breindl, Y.; Oxford Internet Institute, University of Oxford, 1 St Giles, Oxford, OX1 3JS, United Kingdom; email: breyan@gmail.com","Article","Final","","Scopus","2-s2.0-84876716723","Questioned Document","Questioned Document"
"Blackwell C., Islam S., Aziz B.","26421612200;55131333300;13104900100;","Using a Goal-Driven Approach in the Investigation of a Questioned Contract",2013,"IFIP Advances in Information and Communication Technology","410","","","153","167",NA,1,"10.1007/978-3-642-41148-9_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886470894&doi=10.1007%2f978-3-642-41148-9_11&partnerID=40&md5=f8354a363c2d14c863d273df33bb3ff3","Oxford Brookes University, Oxford, United Kingdom; University of East London, London, United Kingdom; University of Portsmouth, Portsmouth, United Kingdom","Blackwell, C., Oxford Brookes University, Oxford, United Kingdom; Islam, S., University of East London, London, United Kingdom; Aziz, B., University of Portsmouth, Portsmouth, United Kingdom","Forensic investigation; goal-driven process; questioned documents","Digital forensic; Forensic investigation; Goal-driven; It focus; Questioned documents; Real-world; Systematic process; Information technology; Electronic crime countermeasures","Oxford Brookes University, Oxford, United Kingdom","Conference Paper","Final","Open Access","Scopus","2-s2.0-84886470894","Questioned Document","Questioned Document"
"Braz A., López-López M., García-Ruiz C.","55906094700;36614422500;35271820400;","Raman spectroscopy for forensic analysis of inks in questioned documents",2013,"Forensic Science International","232","1-3","","206","212",NA,80,"10.1016/j.forsciint.2013.07.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883265807&doi=10.1016%2fj.forsciint.2013.07.017&partnerID=40&md5=23200d8d42ba9b7eaec44f1c6755e2bf","University Institute of Research in Police Sciences, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain; Department of Chemistry I, Multipurpose Building of Chemistry, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain","Braz, A., University Institute of Research in Police Sciences, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain, Department of Chemistry I, Multipurpose Building of Chemistry, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain; López-López, M., University Institute of Research in Police Sciences, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain, Department of Chemistry I, Multipurpose Building of Chemistry, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain; García-Ruiz, C., University Institute of Research in Police Sciences, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain, Department of Chemistry I, Multipurpose Building of Chemistry, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain","Inks; Intersecting lines; Pens; Printers; Questioned documents; Raman spectroscopy","anion; dye; ink; ninhydrin; silver; chemical composition; chemical structure; chemometric analysis; color; data analysis; document examination; finger dermatoglyphics; fluorescence; forensic science; fraud; high performance thin layer chromatography; infrared spectroscopy; laser; legal evidence; light scattering; paper; photon; printing; priority journal; Raman spectrometry; review; sensitivity and specificity; spectral sensitivity","García-Ruiz, C.; University Institute of Research in Police Sciences, University of Alcalá, Ctra. Madrid-Barcelona Km. 33.600, 28871 Alcalá de Henares, Madrid, Spain; email: carmen.gruiz@uah.es","Review","Final","","Scopus","2-s2.0-84883265807","Questioned Document","Questioned Document"
"El-Saied H., El-Sherbiny S., Ali O., El-Saied W., Rohyem S.","7004912975;6701422342;54382941100;55857363100;55857380800;","Preparation of modified kaolin filler with cesium and its application in security paper",2013,"Advances in Materials Science and Engineering","2013","","274245","","",NA,1,"10.1155/2013/274245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884223529&doi=10.1155%2f2013%2f274245&partnerID=40&md5=0ad0eca3b1548f1c2b8e6213e94bcd0e","Cellulose and Paper Department, National Research Centre (NRC), Dokki, Giza 11622, Egypt; Chemistry Department, Faculty of Science, Helwan University, Ain Helwan, Cairo 11975, Egypt; National Centre for Nuclear Safety and Radiation Control (NCNSRC), Egyptian Atom Energy Authority (AEA), Nasr City, Cairo, Egypt; Research Counterfeiting and Forgery Department, Forensic Medical Authority, Ministry of Justice, Cairo, Egypt","El-Saied, H., Cellulose and Paper Department, National Research Centre (NRC), Dokki, Giza 11622, Egypt; El-Sherbiny, S., Chemistry Department, Faculty of Science, Helwan University, Ain Helwan, Cairo 11975, Egypt; Ali, O., Chemistry Department, Faculty of Science, Helwan University, Ain Helwan, Cairo 11975, Egypt; El-Saied, W., National Centre for Nuclear Safety and Radiation Control (NCNSRC), Egyptian Atom Energy Authority (AEA), Nasr City, Cairo, Egypt; Rohyem, S., Research Counterfeiting and Forgery Department, Forensic Medical Authority, Ministry of Justice, Cairo, Egypt","","Anti-counterfeiting; Gamma irradiation; Initial concentration; Laserinduced breakdown spectroscopy (LIBS); Non-destructive technique; Paper manufacture; Properties of paper; Questioned documents; Atomic emission spectroscopy; Cesium; Electron spin resonance spectroscopy; Fillers; Fourier transform infrared spectroscopy; Gamma rays; Optical properties; Paper; Papermaking; Kaolin; Cesium; Gamma Rays; Optical Properties; Paper; Paper Making","Ali, O.; Chemistry Department, Faculty of Science, Helwan University, Ain Helwan, Cairo 11975, Egypt; email: omniaibrahim95@gmail.com","Article","Final","Open Access","Scopus","2-s2.0-84884223529","Questioned Document","Questioned Document"
"England P.","35075992400;","Too much too soon? On the rise and fall of Australia's coastal climate change law",2013,"Environmental and Planning Law Journal","30","5","","390","402",NA,4,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883772955&partnerID=40&md5=c98cd1bb41b568ffabe167b531cbcc9f","Griffith University, Australia","England, P., Griffith University, Australia","","adaptive management; climate change; coastal zone; environmental issue; environmental legislation; environmental policy; risk assessment; Australia","England, P.; Griffith UniversityAustralia","Article","Final","","Scopus","2-s2.0-84883772955","Questioned Document","Questioned Document"
"Raza A., Saha B.","57197026158;55708792200;","Application of Raman spectroscopy in forensic investigation of questioned documents involving stamp inks",2013,"Science and Justice","53","3","","332","338",NA,29,"10.1016/j.scijus.2012.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881552791&doi=10.1016%2fj.scijus.2012.11.001&partnerID=40&md5=b26fa2bd27f3738392acc53fdad5841d","Department of Chemistry, University of Delhi, Delhi 110007, India","Raza, A., Department of Chemistry, University of Delhi, Delhi 110007, India; Saha, B., Department of Chemistry, University of Delhi, Delhi 110007, India","Intersecting lines; Questioned documents; Raman spectroscopy; Stamp ink","ballpoint pen ink; ink; stamp ink; unclassified drug; article; forensic science; high performance liquid chromatography; laser printer toner; pencil; printing; Raman spectrometry","Saha, B.; Department of Chemistry, University of Delhi, Delhi 110007, India; email: bsaha@chemistry.du.ac.in","Article","Final","","Scopus","2-s2.0-84881552791","Questioned Document","Questioned Document"
"Jones R.W., McClelland J.F.","55722628700;7103238847;","Analysis of writing inks on paper using direct analysis in real time mass spectrometry",2013,"Forensic Science International","231","1-3","","73","81",NA,34,"10.1016/j.forsciint.2013.04.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878821235&doi=10.1016%2fj.forsciint.2013.04.016&partnerID=40&md5=b9a16943055ffc0c54e1ee21130e1831","Ames Laboratory, USDOE and Institute for Physical Research and Technology, Iowa State University, 109 Spedding Hall, Ames, IA 50011-3020, United States; Ames Laboratory, USDOE and Institute for Physical Research and Technology, Iowa State University, 107 Spedding Hall, Ames, IA 50011-3020, United States","Jones, R.W., Ames Laboratory, USDOE and Institute for Physical Research and Technology, Iowa State University, 109 Spedding Hall, Ames, IA 50011-3020, United States; McClelland, J.F., Ames Laboratory, USDOE and Institute for Physical Research and Technology, Iowa State University, 107 Spedding Hall, Ames, IA 50011-3020, United States","Direct analysis in real time; Forensic science; Ink; Ink identification; Mass spectrometry; Questioned documents","ink; accuracy; article; direct analysis in real time mass spectrometry; document examination; forensic identification; mass spectrometry; paper; priority journal","Jones, R.W.; Ames Laboratory, USDOE and Institute for Physical Research and Technology, Iowa State University, 109 Spedding Hall, Ames, IA 50011-3020, United States; email: jonesrw@ameslab.gov","Article","Final","","Scopus","2-s2.0-84878821235","Questioned Document","Questioned Document"
"Li B.","55555133300;","Some parameters affecting the diffusion of SO42- Used in iron gall ink: Preliminary findings",2013,"Forensic Science International","231","1-3","","e43","e49",NA,NA,"10.1016/j.forsciint.2013.05.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881026775&doi=10.1016%2fj.forsciint.2013.05.025&partnerID=40&md5=71bfbafce2cab7c8c44465c7dca9ff52","Department of Document Examination, China Criminal Police University, No. 83 Tawan Street, Shenyang 110854, China","Li, B., Department of Document Examination, China Criminal Police University, No. 83 Tawan Street, Shenyang 110854, China","Diffusion percentage; Document examination; Forensic science; Iron gall ink; Questioned document; Sulfate ion","ink; iron gall ink; sulfate; unclassified drug; accuracy; article; chemical parameters; controlled study; diffusion percentage; document examination; forensic science; humidity; intermethod comparison; measurement error; paper; physical chemistry; priority journal; temperature sensitivity","Li, B.; Department of Document Examination, China Criminal Police University, No. 83 Tawan Street, Shenyang 110854, China; email: ccpc721129@126.com","Article","Final","","Scopus","2-s2.0-84881026775","Questioned Document","Questioned Document"
"Van Der Ploeg L., Vanclay F.","55855517000;6603853301;","Credible claim or corporate Spin?: A checklist to evaluate corporate sustainability reports",2013,"Journal of Environmental Assessment Policy and Management","15","3","1350012","","",NA,13,"10.1142/S1464333213500129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884155852&doi=10.1142%2fS1464333213500129&partnerID=40&md5=55fbb0447f31fceb99063c287fdc6480","Department of Cultural Geography, Faculty of Spatial Sciences, University of Groningen, PO Box 800, 9700 AV Groningen, Netherlands","Van Der Ploeg, L., Department of Cultural Geography, Faculty of Spatial Sciences, University of Groningen, PO Box 800, 9700 AV Groningen, Netherlands; Vanclay, F., Department of Cultural Geography, Faculty of Spatial Sciences, University of Groningen, PO Box 800, 9700 AV Groningen, Netherlands","business and the environment; corporate social performance; Corporate social responsibility; green washing; sustainability indicators; sustainability reporting guidelines","corporate strategy; environmental economics; guideline; stakeholder; sustainability","Vanclay, F.; Department of Cultural Geography, Faculty of Spatial Sciences, University of Groningen, PO Box 800, 9700 AV Groningen, Netherlands; email: frank.vanclay@rug.nl","Article","Final","","Scopus","2-s2.0-84884155852","Questioned Document","Questioned Document"
