"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Demers-Kohls J.F., Ouderkirk S.L., Norman W.E., Cartwright N.S.","6507091879;6506692322;7007108626;36781312400;","Evaluation of the dflex® device for fire debris analysis",1994,"Journal of the Canadian Society of Forensic Science","27","3","","99","123",NA,15,"10.1080/00085030.1994.10757030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028046621&doi=10.1080%2f00085030.1994.10757030&partnerID=40&md5=4085479bbba84114deb55821ede90d14","Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Royal Canadian Mounted Police, Forensic Laboratory Vancouver, 5201 Heather Street, Vancouver, BC, V5Z 3L7, Canada","Demers-Kohls, J.F., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada, Royal Canadian Mounted Police, Forensic Laboratory Vancouver, 5201 Heather Street, Vancouver, BC, V5Z 3L7, Canada; Ouderkirk, S.L., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Norman, W.E., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada, Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Cartwright, N.S., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada","","charcoal; polymer; adsorption; article; fire; forensic science","Demers-Kohls, J.F.; Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada","Article","Final","","Scopus","2-s2.0-0028046621","Fire Investigation","Fire Investigation"
"Demers-Kohls J.F., Ouderkirk S.L., Buckle J.L., Norman E.W., Cartwright N.S.","6507091879;6506692322;7006258033;7102378967;36781312400;","An evaluation of different evidence bags used for sampling and storage of fire debris",1994,"Journal of the Canadian Society of Forensic Science","27","3","","143","170",NA,6,"10.1080/00085030.1994.10757032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027970925&doi=10.1080%2f00085030.1994.10757032&partnerID=40&md5=8a6277d308c44425330c325e72c6a6d9","Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Royal Canadian Mounted Police, Forensic Laboratory Vancouver, 5201 Heather Street, Vancouver, BC, V5Z 3L7, Canada","Demers-Kohls, J.F., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada, Royal Canadian Mounted Police, Forensic Laboratory Vancouver, 5201 Heather Street, Vancouver, BC, V5Z 3L7, Canada; Ouderkirk, S.L., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Buckle, J.L., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Norman, E.W., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada; Cartwright, N.S., Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada","","article; chemical composition; fire; forensic science; storage; strength; thickness","Buckle, J.L.; Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, ON, K1G 3M8, Canada","Article","Final","","Scopus","2-s2.0-0027970925","Fire Investigation","Fire Investigation"
"Phelps J.L., Chasteen C.E., Render M.M.","7004837530;6506811327;6603832161;","Extraction and analysis of low molecular weight alcohols and acetone from fire debris using passive headspace concentration",1994,"Journal of Forensic Sciences","39","1","","194","206",NA,14,"10.1520/jfs13585j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028672829&doi=10.1520%2fjfs13585j&partnerID=40&md5=34dec3da83bbed78cda859edc429c662","Division of State Fire Marshal, Fire and Arson Lab, Box 3252, Route 1, Havana, FL 32333, United States","Phelps, J.L., Division of State Fire Marshal, Fire and Arson Lab, Box 3252, Route 1, Havana, FL 32333, United States; Chasteen, C.E., Division of State Fire Marshal, Fire and Arson Lab, Box 3252, Route 1, Havana, FL 32333, United States; Render, M.M., Division of State Fire Marshal, Fire and Arson Lab, Box 3252, Route 1, Havana, FL 32333, United States","acetone; alcohol; chromatographic analysis; fire debris; forensic science","2 propanol; acetone; alcohol; carbon; article; controlled study; extraction; fire; gas chromatography; mass spectrometry; priority journal","Chasteen, C.E.; Division of State Fire Marshal, Fire and Arson Lab, Box 3252, Route 1, Havana, FL 32333, United States","Article","Final","","Scopus","2-s2.0-0028672829","Fire Investigation","Fire Investigation"
"Virkkunen M., Kallio E., Rawlings R., Tokola R., Poland R.E., Guidotti A., Nemeroff C., Bissette G., Kalogeras K., Karonen S.-L., Linnoila M.","7005525175;7006614664;56261369600;56914457300;57210225714;35449952800;35355232200;7006979050;7003965622;7006527392;36039730000;","Personality Profiles and State Aggressiveness in Finnish Alcoholic, Violent Offenders, Fire Setters, and Healthy Volunteers",1994,"Archives of General Psychiatry","51","1","","28","33",NA,203,"10.1001/archpsyc.1994.03950010028004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028128034&doi=10.1001%2farchpsyc.1994.03950010028004&partnerID=40&md5=8ea92865444a21d04a62bc8f87c221e6","Department of Psychiatry, University of Helsinki (Finland), Finland; Department of Clinical Chemistry, University of Helsinki (Finland), Finland; Laboratory of Clinical Studies, Division of Intramural Clinical and Biological Research, National Institute on Alcohol Abuse and Alcoholism, Bethesda, Md., United States; Division of Biological Psychiatry, Department of Psychiatry, Harbor-UCLA Medical Center, Torrance, Calif., United States; Fidia-Georgetown Neuroscience Institute, Washington, DC, United States; Department of Psychiatry, Emory University, Atlanta, Ga., United States; Department of Psychiatry, Duke University Medical Center, Durham, NC, United States; Clinical Neuroendocrinology Branch, Intramural Research Program, National Institute of Mental Health, Bethesda, United States","Virkkunen, M., Department of Psychiatry, University of Helsinki (Finland), Finland; Kallio, E., Department of Psychiatry, University of Helsinki (Finland), Finland; Rawlings, R., Laboratory of Clinical Studies, Division of Intramural Clinical and Biological Research, National Institute on Alcohol Abuse and Alcoholism, Bethesda, Md., United States; Tokola, R., Department of Psychiatry, University of Helsinki (Finland), Finland; Poland, R.E., Division of Biological Psychiatry, Department of Psychiatry, Harbor-UCLA Medical Center, Torrance, Calif., United States; Guidotti, A., Fidia-Georgetown Neuroscience Institute, Washington, DC, United States; Nemeroff, C., Department of Psychiatry, Emory University, Atlanta, Ga., United States; Bissette, G., Department of Psychiatry, Duke University Medical Center, Durham, NC, United States; Kalogeras, K., Clinical Neuroendocrinology Branch, Intramural Research Program, National Institute of Mental Health, Bethesda, United States; Karonen, S.-L., Department of Clinical Chemistry, University of Helsinki (Finland), Finland; Linnoila, M., Laboratory of Clinical Studies, Division of Intramural Clinical and Biological Research, National Institute on Alcohol Abuse and Alcoholism, Bethesda, Md., United States","","5 hydroxyindoleacetic acid; aspartame; glucose; aggressiveness; alcoholism; antisocial behavior; arson; article; cerebrospinal fluid analysis; controlled study; data analysis; finland; human; hypoglycemia; major clinical study; oral glucose tolerance test; personality disorder; psychologic test; rating scale; socialization; testosterone blood level; violence; Adult; Age of Onset; Aggression; Alcoholism; Aspartame; Finland; Firesetting Behavior; Forensic Psychiatry; Glucose Tolerance Test; Humans; Hydroxyindoleacetic Acid; Male; MMPI; Personality; Personality Assessment; Projective Techniques; Sex Factors; Testosterone; Violence; Wechsler Scales","Linnoila, M.; National Institute on Alcohol Abuse and Alcoholism, Bldg 10, Room 3C103, Bethesda, MD 20892, United States","Article","Final","","Scopus","2-s2.0-0028128034","Fire Investigation","Fire Investigation"
"Virkkunen M., Rawlings R., Tokola R., Poland R.E., Guidotti A., Nemeroff C., Bissette G., Kalogeras K., Karonen S.-L., Linnoila M.","7005525175;56261369600;56914457300;57210225714;35449952800;35355232200;7006979050;7003965622;7006527392;36039730000;","CSF Biochemistries, Glucose Metabolism, and Diurnal Activity Rhythms in Alcoholic, Violent Offenders, Fire Setters, and Healthy Volunteers",1994,"Archives of General Psychiatry","51","1","","20","27",NA,458,"10.1001/archpsyc.1994.03950010020003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028053207&doi=10.1001%2farchpsyc.1994.03950010020003&partnerID=40&md5=100d945417eab7571ef11cdb2e33d578","Department of Psychiatry, University of Helsinki (Finland), Finland; Department of Clinical Chemistry, University of Helsinki (Finland), Finland; Laboratory of Clinical Studies, Division of Intramural Clinical and Biological Research, NIAAA, Bethesda, Md., United States; Division of Biological Psychiatry, Harbor-UCLA Medical Center, Torrance, United States; Fidia-Georgetown Neuroscience Institute, Washington, DC, United States; Department of Psychiatry, Emory University, Atlanta, Ga., United States; Department of Psychiatry, Duke University Medical Center, Durham, NC, United States; Clinical Neuroendocrinology Branch, Intramural Research Program, NIMH, Bethesda, United States","Virkkunen, M., Department of Psychiatry, University of Helsinki (Finland), Finland; Rawlings, R., Laboratory of Clinical Studies, Division of Intramural Clinical and Biological Research, NIAAA, Bethesda, Md., United States; Tokola, R., Department of Psychiatry, University of Helsinki (Finland), Finland; Poland, R.E., Division of Biological Psychiatry, Harbor-UCLA Medical Center, Torrance, United States; Guidotti, A., Fidia-Georgetown Neuroscience Institute, Washington, DC, United States; Nemeroff, C., Department of Psychiatry, Emory University, Atlanta, Ga., United States; Bissette, G., Department of Psychiatry, Duke University Medical Center, Durham, NC, United States; Kalogeras, K., Clinical Neuroendocrinology Branch, Intramural Research Program, NIMH, Bethesda, United States; Karonen, S.-L., Department of Clinical Chemistry, University of Helsinki (Finland), Finland; Linnoila, M., Laboratory of Clinical Studies, Division of Intramural Clinical and Biological Research, NIAAA, Bethesda, Md., United States","","5 hydroxyindoleacetic acid; aspartame; glucose; alcoholism; antisocial behavior; arson; article; cerebrospinal fluid analysis; circadian rhythm; clinical article; controlled study; data analysis; glucose blood level; glucose metabolism; human; oral glucose tolerance test; patient monitoring; physical activity; serotonin blood level; testosterone blood level; violence; Adrenocorticotropic Hormone; Adult; Alcoholism; Antisocial Personality Disorder; Circadian Rhythm; Firesetting Behavior; Forensic Psychiatry; Glucose; Homovanillic Acid; Humans; Hydroxyindoleacetic Acid; Impulse Control Disorders; Male; Methoxyhydroxyphenylglycol; Motor Activity; Serotonin; Testosterone; Violence","Linnoila, M.; National Institute on Alcohol Abuse and Alcoholism, Bldg 10, Room 3C103, Bethesda, MD 20892, United States","Article","Final","","Scopus","2-s2.0-0028053207","Fire Investigation","Fire Investigation"
"Ngim R.C.K., Ghulam A.K.","6602598478;6507293433;","Current logistics of acute burn care in Singapore",1994,"Singapore Medical Journal","35","3","","257","262",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028113078&partnerID=40&md5=15655b613242ca2d6bbc84a951294bcd","Department of Plastic Surgery, Singapore General Hospital, Outram Road, Singapore 0316, Singapore","Ngim, R.C.K., Department of Plastic Surgery, Singapore General Hospital, Outram Road, Singapore 0316, Singapore; Ghulam, A.K., Department of Plastic Surgery, Singapore General Hospital, Outram Road, Singapore 0316, Singapore","burns administration; burns management logistics; burns resource allocation; resource management","antibiotic agent; chlorhexidine; sulfadiazine silver; article; blood transfusion; burn; human; mortality; resuscitation; wound healing; Blood Transfusion; Burn Units; Burns; Child; Female; Fires; Health Resources; Hospital Mortality; Human; Injury Severity Score; Length of Stay; Male; Outcome and Process Assessment (Health Care); Singapore; Skin Transplantation","Ngim, R.C.K.; Department of Plastic Surgery, Singapore General Hospital, Outram Road, Singapore 0316, Singapore","Article","Final","","Scopus","2-s2.0-0028113078","Fire Investigation","Fire Investigation"
"Barnett W., Spitzer M.","7102771667;7102731574;","Pathological Fire-Setting 1951–1991: A Review",1994,"Medicine, Science and the Law","34","1","","4","20",NA,67,"10.1177/002580249403400103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027957927&doi=10.1177%2f002580249403400103&partnerID=40&md5=7f80ace183865f8490b717eab92db9a7","Department of Psychiatry, University of Heidelberg, Voss-Str. 4, D-69115 Heidelberg, Germany","Barnett, W., Department of Psychiatry, University of Heidelberg, Voss-Str. 4, D-69115 Heidelberg, Germany; Spitzer, M., Department of Psychiatry, University of Heidelberg, Voss-Str. 4, D-69115 Heidelberg, Germany","","arson; behavior disorder; human; motivation; personality disorder; priority journal; research; review; scientific literature; Adolescent; Adult; Child; Female; Firesetting Behavior; Human; Male; Mental Disorders; Psychoanalytic Interpretation; Psychological Tests; Recurrence; Self-Injurious Behavior; Sex Factors","","Article","Final","","Scopus","2-s2.0-0027957927","Fire Investigation","Fire Investigation"
"Ward M.E., Conradi S., Lawrence C.H., Nolte K.B.","57212327640;57213273266;57197905156;7102438028;","Inappropriate use of .38 special ammunition in .30-30 Rifles",1994,"Journal of Forensic Sciences","39","5","","1175","1181",NA,NA,"10.1520/jfs13702j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028674409&doi=10.1520%2fjfs13702j&partnerID=40&md5=9b6594824e3147de74d16669412a6f20","Dept. of Pathology, New Mexico Univ. School of Medicine, Albuquerque, NM, United States","Ward, M.E., Dept. of Pathology, New Mexico Univ. School of Medicine, Albuquerque, NM, United States; Conradi, S., Dept. of Pathology, New Mexico Univ. School of Medicine, Albuquerque, NM, United States; Lawrence, C.H., Dept. of Pathology, New Mexico Univ. School of Medicine, Albuquerque, NM, United States; Nolte, K.B., Dept. of Pathology, New Mexico Univ. School of Medicine, Albuquerque, NM, United States","","adult; article; ballistics; bullet; case report; female; forensic identification; gunshot injury; human; male; priority journal","Ward, M.E.; Dept. of Pathology, New Mexico Univ. School of Medicine, Albuquerque, NM, United States","Article","Final","","Scopus","2-s2.0-0028674409","Fire Investigation","Fire Investigation"
"Rix K.J.B.","7004508025;","A Psychiatric Study of Adult Arsonists",1994,"Medicine, Science and the Law","34","1","","21","34",NA,81,"10.1177/002580249403400104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028097976&doi=10.1177%2f002580249403400104&partnerID=40&md5=13d342faf1d0e6b3133671d22ce6b8dc","Consultant Psychiatrist, Department of Psychiatry, St James's University Hospital, Leeds LS9 7TF, H. M. Prison, Leeds, United Kingdom","Rix, K.J.B., Consultant Psychiatrist, Department of Psychiatry, St James's University Hospital, Leeds LS9 7TF, H. M. Prison, Leeds, United Kingdom","","adolescent; adult; arson; article; female; human; intoxication; learning disorder; major clinical study; male; mental deficiency; mental disease; motivation; offender; personality disorder; personality test; priority journal; psychiatric diagnosis; school; Adolescent; Adult; Alcoholism; Anger; Crime; Female; Firesetting Behavior; Human; Male; Mental Disorders; Middle Age; Personality Disorders; Prospective Studies; Psychomotor Agitation; Street Drugs; Substance-Related Disorders","Rix, K.J.B.; Consultant Psychiatrist, Department of Psychiatry, St James's University Hospital, Leeds LS9 7TF, H. M. Prison, Leeds, United Kingdom","Article","Final","","Scopus","2-s2.0-0028097976","Fire Investigation","Fire Investigation"
"Lerer L.B.","55953173500;","Homicide-associated burning in Cape Town, South Africa",1994,"American Journal of Forensic Medicine and Pathology","15","4","","344","347",NA,10,"10.1097/00000433-199412000-00012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028150758&doi=10.1097%2f00000433-199412000-00012&partnerID=40&md5=854987be9ebca2bee683e7fdfa98c5b0","Forensic Medicine/Toxicology Dept., Univ. of Cape Town Medical School, Observatory 7925, South Africa","Lerer, L.B., Forensic Medicine/Toxicology Dept., Univ. of Cape Town Medical School, Observatory 7925, South Africa","","adult; aged; article; autopsy; blunt trauma; burn; carbon monoxide intoxication; female; forensic pathology; homicide; human; major clinical study; male; South Africa; stab wound","Lerer, L.B.; Forensic Medicine/Toxicology Dept., Univ. of Cape Town Medical School, Observatory 7925, South Africa","Article","Final","","Scopus","2-s2.0-0028150758","Fire Investigation","Fire Investigation"
